basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	numbper	tabsent	hhldtype	sourcedw	wheredws	toilet	wheretf	garbage	litetype	cookfuel	foodstor	walkstor	ridestor	trancost	busyroad	AIRQUAL1	AIRQUAL2	gencond	neighcon	neighgar	areafood	settlemn	resarea	AREA50M	houses	walkhous	walkroad	kindroad	boatride	walktran	electric	elecserv	material	neighmat	housneat	children	mother	ownhouse	ownlots	valhouse	rentfree	rental	feerent	samehous	renovatn	roomnumb	bathroom	bicyle	bikecar	motobike	motorcar	cars	jeepney	trucks	boat	banca	carriage	tractor	vehicle	chicken	goats	pigs	cows	carabaos	horses	animal	livinset	dineset	cabinet	bedwmatt	bedwomat	furnitur	eleciron	elecfan	aircon	sewmach	refriger	gastove	oven	rcooker	micwave	prcooker	colortv	tvcable	vcr	recorder	cdplayer	karaoke	computer	internet	washingm	vacuum	kerstove	applian	EQUIPM1	EQ1NUMB	EQUIPM2	EQ2NUMB	EQUIPM3	EQ3NUMB	EQUIPM4	EQ4NUMB	EQUIPM5	EQ5NUMB	purchase	MAJORP1	MAJORP2	MAJORP3	MAJORP4	MAJORP5	business	TYPEBIS1	TYPEBIS2	EMPLOY1	EMPLOY2	telephon	CELLFON1	CELLFON2	CELLFON3	CELLFON4	CELLFON5	economic	BETTER1	BETTER2	BETTER3	WORSE1	WORSE2	WORSE3	CROP1	EXPCROP1	SOLD1	CONSU1	CROP2	EXPCROP2	SOLD2	CONSU2	CROP3	EXPCROP3	SOLD3	CONSU3	CROP4	EXPCROP4	SOLD4	CONSU4	CROP5	EXPCROP5	SOLD5	CONSU5	CROP6	EXPCROP6	SOLD6	CONSU6	othsourc	agricoml	boarder	pension	remittan	allotmnt	donation	winnings	homegard	sources	inkind	valkind	food	alcobeve	tobacco	allowanc	watlight	cellcard	cabletv	itnetfee	soap	helper	transpo	newsmag	recreate	loans	houselot	schlfees	medical	clothing	durable	cphones	pcomputr	insuran	parties	expenses	OTHREXP1	OTHFREQ1	COST1	OTHREXP2	OTHFREQ2	COST2
13	120	120	13	3172	120	11673	1	8	0	6	3	1	2	3	1	1	3	3	-9	20	7.0	0	2	-9	4	3	3	1	2	1	1	20	0	1.0	2	-9	1	1	1	3	3	1	1	1	1	0	1735000	-9	-9	-9	1	1	4	5	2	0	0	0	0	1	0	0	0	0	1	0	13	0	0	0	0	0	0	1	1	2	2	0	0	1	5	0	2	1	1	0	1	0	0	1	0	2	3	1	1	0	0	1	0	0	1	15	1	-9	-9	-9	-9	-9	-9	-9	-9	1	1	4	-9	-9	-9	1	62	-9	0	-9	1	4	6	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3000	0	0	0	0	0	0	0	0	0	-9	700.0	0.0	0.0	180.0	3090.0	530.0	0	0	703.0	0	132.0	80.0	200	0.0	0	1000	51437	1000	0	0	0	1400	4500	0	-9	-9	-9.0	-9	-9	-9
13	215	215	13	215	215	11747	1	4	0	2	3	2	2	3	1	1	4	2	15	-9	-9.0	0	2	-9	3	3	3	3	3	1	1	7	0	10.0	2	-9	10	1	1	2	1	3	2	2	1	0	85000	-9	-9	-9	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	95	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	2400	0	0	0	0	0	0	-9	840.0	0.0	70.0	195.0	260.0	0.0	0	0	251.0	0	276.0	0.0	260	0.0	0	1775	1500	50	0	0	0	0	430	1	1	1	2.0	-9	-9	-9
13	79	384	13	384	384	11866	1	9	0	2	1	4	2	1	1	1	2	2	5	-9	-9.0	0	5	-9	2	2	2	1	2	1	1	20	0	0.0	2	-9	0	1	1	3	2	2	2	2	0	0	-9	2	-9	1000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	8000	300	0	0	0	0	0	0	-9	700.0	300.0	140.0	310.0	862.0	0.0	0	0	377.0	0	304.0	0.0	0	1700.0	0	2378	5000	5000	9480	0	0	13842	1720	0	-9	-9	-9.0	-9	-9	-9
13	243	243	305	4105	243	11766	1	6	0	4	9	4	1	1	1	1	3	3	-9	20	4.0	0	2	-9	3	3	4	1	3	1	1	20	0	0.0	2	-9	3	1	1	3	3	1	1	1	1	0	250000	-9	-9	-9	0	-9	5	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	3	1	0	1	3	0	1	1	1	1	1	0	2	0	2	1	1	1	1	0	0	1	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	8	9	-9	-9	-9	0	-9	-9	-9	-9	1	3	4	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	90000	0	0	0	0	0	0	-9	1981.0	0.0	0.0	500.0	3090.0	900.0	0	0	822.0	0	240.0	56.0	0	0.0	5500	29500	49400	6500	9000	8500	0	6600	21000	0	-9	-9	-9.0	-9	-9	-9
13	84	84	13	84	84	11649	1	6	0	2	1	2	2	3	1	1	3	2	5	-9	-9.0	0	4	-9	1	1	2	3	2	1	1	20	0	0.0	2	-9	-9	1	1	1	1	3	2	3	1	0	70000	-9	-9	-9	1	0	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	-9	-9	-9	0	-9	-9	-9	-9	1	0	-9	-9	-9	-9	2	-9	-9	-9	6	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6000	31000	0	0	0	0	0	1	11000	860.0	0.0	40.0	0.0	638.0	0.0	0	0	144.0	0	0.0	200.0	150	533.0	0	3500	80000	0	1700	0	0	25	8000	0	-9	-9	-9.0	-9	-9	-9
13	259	259	13	259	259	11775	1	6	0	6	3	4	2	2	1	2	4	2	15	-9	-9.0	0	5	-9	2	2	2	2	2	1	1	20	0	1.0	2	-9	1	0	1	1	2	2	1	1	1	0	50000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	0	0	0	0	0	2400	1	150	348.0	0.0	10.0	180.0	345.0	0.0	0	0	1395.0	0	0.0	0.0	0	0.0	0	0	1065	6350	850	0	0	3840	880	0	-9	-9	-9.0	-9	-9	-9
13	222	222	282	3373	222	11752	1	5	0	2	3	4	2	1	2	1	3	1	-9	65	6.0	0	2	-9	3	3	3	2	3	3	3	18	0	0.0	3	-9	20	1	1	2	2	2	2	2	1	0	2100000	-9	-9	-9	1	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6000	8000	0	0	0	960	11500	1	10000	538.0	0.0	0.0	260.0	1012.0	0.0	0	0	388.0	0	672.0	0.0	0	0.0	350	3790	376	2000	0	0	0	0	1150	0	-9	-9	-9.0	-9	-9	-9
13	86	86	13	86	86	11651	1	6	0	6	3	2	2	1	1	1	2	2	5	-9	-9.0	0	5	-9	4	4	3	1	2	1	1	20	0	1.0	2	-9	1	1	1	2	2	1	1	1	1	1	100000	-9	-9	-9	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	3	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	605.0	0.0	50.0	50.0	526.0	0.0	0	0	106.0	0	120.0	0.0	0	0.0	0	2800	0	1000	0	0	0	0	0	1	1	3	100.0	-9	-9	-9
13	79	79	13	79	79	11645	1	7	0	2	1	1	2	1	1	1	3	2	5	-9	-9.0	0	5	-9	2	2	2	1	2	1	1	20	0	2.0	2	-9	2	1	1	1	1	2	1	2	1	1	300000	-9	-9	-9	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	71	0	0	1	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	2000	0	0	0	0	3600	1	650	100.0	0.0	0.0	40.0	1131.0	0.0	0	0	557.0	0	25.0	0.0	0	0.0	0	2666	650	100	0	0	0	150	3400	0	-9	-9	-9.0	-9	-9	-9
13	106	106	13	106	106	11662	1	9	0	6	3	4	2	1	2	1	2	1	-9	30	4.0	0	5	-9	2	2	3	2	2	1	1	20	0	5.0	1	-9	5	1	1	3	2	2	1	1	1	0	500000	-9	-9	-9	1	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	3	1	1	8	1	3	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	1	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	10200	0	0	14000	0	0	5000	1	700	1339.0	0.0	0.0	135.0	1055.0	0.0	0	0	725.0	0	0.0	0.0	25	994.0	0	3514	1250	0	0	0	0	500	2200	0	-9	-9	-9.0	-9	-9	-9
13	470	470	13	470	470	11945	1	5	0	2	3	4	2	3	1	1	2	1	-9	35	6.0	0	1	-9	2	2	2	2	1	1	1	20	0	0.0	2	-9	0	1	1	2	2	2	1	1	1	0	50000	-9	-9	-9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	0	0	3000	0	50	0	0	-9	1113.0	200.0	0.0	50.0	472.0	0.0	0	0	518.0	0	672.0	0.0	0	200.0	2000	8383	0	1560	0	0	0	3000	7524	1	1	1	10.0	-9	-9	-9
13	408	408	13	408	408	11886	1	13	0	6	3	2	2	1	2	1	2	1	-9	30	12.0	0	1	-9	3	3	3	2	3	1	1	10	0	5.0	2	-9	5	1	1	2	1	2	2	1	1	0	65000	-9	-9	-9	1	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	2	1	2	3	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	0	-9	1	8	3	9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	48000	0	0	2000	780	0	0	0	-9	1184.0	36.0	35.0	690.0	2616.0	850.0	0	0	601.0	0	192.0	180.0	105	1200.0	3000	13755	4000	0	14000	5700	0	10	1300	1	1	1	5.0	-9	-9	-9
13	451	451	13	3268	451	11926	1	6	0	2	3	4	2	1	1	1	2	2	-9	5	2.0	0	5	-9	1	1	1	3	1	1	1	20	0	2.0	2	-9	2	1	1	2	2	3	2	2	1	0	25000	-9	-9	-9	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	1200	0	0	0	0	9100	1	1500	695.0	0.0	0.0	530.0	217.0	0.0	0	0	569.0	0	666.0	0.0	0	0.0	0	0	39	1500	0	0	0	0	1150	0	-9	-9	-9.0	-9	-9	-9
13	43	43	13	3159	43	11635	1	11	1	6	1	1	2	1	1	1	3	2	10	-9	-9.0	1	4	-9	3	3	3	2	3	1	1	10	0	1.0	2	-9	1	1	1	3	3	2	1	1	1	0	250000	-9	-9	-9	1	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	1	2	1	1	0	1	2	0	0	1	1	0	0	1	0	0	2	1	1	1	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	0	-9	0	2	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	36000	16300	2000	0	21000	0	0	0	0	-9	1631.0	0.0	0.0	100.0	2143.0	700.0	0	120	2143.0	300	384.0	205.0	300	2300.0	25000	12600	7275	10000	36686	5600	0	0	17500	1	1	1	10.0	-9	-9	-9
13	464	464	13	3004	464	11939	2	3	0	2	3	4	2	2	1	1	3	2	-9	5	2.0	0	1	-9	2	2	2	2	1	1	1	20	0	0.0	2	-9	0	1	1	1	1	2	2	2	0	0	-9	1	600	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	8380	0	0	1	150	450.0	43.0	98.0	240.0	905.0	0.0	0	0	417.0	0	1456.0	0.0	560	0.0	0	0	270	5000	5450	0	0	0	2044	0	-9	-9	-9.0	-9	-9	-9
13	209	209	13	209	209	11741	1	8	1	2	1	4	2	2	2	1	4	1	-9	60	4.0	0	2	-9	4	4	3	1	1	1	1	4	0	30.0	2	-9	30	1	1	1	1	1	2	2	1	0	40000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	1200	0	0	0	2500	0	0	-9	763.0	0.0	210.0	50.0	1100.0	0.0	0	0	186.0	0	480.0	0.0	0	0.0	0	1280	0	0	0	0	0	0	0	0	-9	-9	-9.0	-9	-9	-9
13	68	68	13	68	68	11637	1	5	0	2	3	4	2	1	1	1	4	2	-9	5	4.0	0	2	-9	2	2	3	2	3	1	1	20	0	2.0	2	-9	2	1	1	3	2	2	1	1	1	1	300000	-9	-9	-9	1	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	-9	-9	-9	0	-9	-9	-9	-9	0	1	-9	-9	-9	-9	1	4	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	7200	0	0	5000	0	0	10000	1	500	1050.0	0.0	70.0	250.0	710.0	0.0	0	0	254.0	0	0.0	0.0	0	1650.0	0	19600	0	5000	3900	0	0	-8	2500	0	-9	-9	-9.0	-9	-9	-9
13	351	351	13	351	351	11836	1	7	0	6	1	4	2	2	1	1	2	2	5	-9	-9.0	0	5	-9	2	2	3	2	2	1	1	20	0	3.0	2	-9	3	1	1	1	1	3	2	1	0	0	-9	1	600	-9	0	-9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	9060	0	0	0	0	0	0	1	1876	1050.0	0.0	0.0	195.0	1236.0	0.0	0	0	468.0	0	416.0	0.0	0	0.0	0	0	2100	2000	1300	0	0	652	1000	0	-9	-9	-9.0	-9	-9	-9
13	350	350	13	350	350	11835	1	10	0	2	1	1	2	1	1	1	3	2	15	-9	-9.0	0	4	5	2	2	2	1	1	1	1	20	0	10.0	2	-9	10	1	1	2	2	2	1	1	1	0	25000	-9	-9	-9	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	1	3	0	0	1	1	0	0	0	0	1	0	2	1	1	1	0	0	0	0	1	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	1	3	-9	-9	-9	-9	2	-9	-9	-9	6	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	1400.0	0.0	70.0	250.0	2220.0	0.0	0	0	762.0	0	480.0	0.0	0	275.0	4000	7000	4000	1500	3000	1800	0	0	5000	0	-9	-9	-9.0	-9	-9	-9
13	377	377	13	377	377	11860	1	7	0	2	3	1	2	1	1	1	2	2	5	-9	-9.0	0	4	-9	2	2	2	2	3	1	1	20	0	0.0	2	-9	0	1	1	2	2	2	1	1	1	0	90000	-9	-9	-9	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-7	0	-9	-9	-9	-9	2	-9	-9	-9	2	1	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	7000	1500	0	12000	0	0	7600	1	16500	1400.0	0.0	140.0	670.0	740.0	0.0	0	20	200.0	0	0.0	0.0	0	690.0	0	31208	690	600	0	0	0	6000	300	0	-9	-9	-9.0	-9	-9	-9
13	374	374	13	2216	374	11857	1	10	0	4	3	4	2	1	1	1	2	2	5	-9	-9.0	0	1	-9	4	2	2	1	3	1	1	20	0	2.0	2	-9	2	1	1	2	2	2	2	1	1	1	83000	-9	-9	-9	0	-9	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	8000	0	0	0	0	0	0	0	-9	472.0	0.0	7.0	210.0	748.0	0.0	0	0	500.0	0	300.0	12.0	50	0.0	10320	5000	2000	2000	6500	0	0	1200	1000	0	-9	-9	-9.0	-9	-9	-9
13	263	263	13	2585	263	11779	1	7	0	2	3	4	2	3	2	1	2	3	10	-9	-9.0	0	4	5	2	2	2	2	2	1	1	20	0	10.0	2	-9	10	1	1	2	1	2	2	2	1	0	100000	-9	-9	-9	1	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	3	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	90	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1900	4000	0	0	0	0	0	1	100	1001.0	0.0	0.0	305.0	227.0	0.0	0	0	389.0	0	1040.0	0.0	40	200.0	2000	6790	3055	2500	4000	0	0	1200	1500	0	-9	-9	-9.0	-9	-9	-9
13	287	287	13	287	287	11792	1	7	0	4	1	1	2	3	1	1	3	1	-9	15	4.0	0	4	5	3	3	3	2	3	2	2	4	0	0.0	2	-9	0	1	1	2	2	2	2	2	1	0	60000	-9	-9	-9	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	0	2	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	5	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	30000	0	0	0	0	0	0	4800	0	-9	350.0	0.0	0.0	100.0	930.0	0.0	0	0	213.0	0	0.0	0.0	0	0.0	0	7550	500	0	0	0	0	0	200	0	-9	-9	-9.0	-9	-9	-9
13	466	466	13	4002	466	11941	2	1	0	1	1	4	2	1	2	1	2	4	3	-9	-9.0	0	2	-9	2	2	2	2	2	1	1	20	0	0.0	2	-9	2	1	1	3	3	2	-9	2	0	0	15000	2	-9	500	0	-9	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	0	-9	-9	-9	-9	0	1	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1100	500	0	0	0	0	0	1	1300	250.0	0.0	7.0	70.0	64.0	415.0	0	0	192.0	0	720.0	12.0	0	0.0	0	0	2501	600	6000	4888	0	110	820	0	-9	-9	-9.0	-9	-9	-9
