basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	shoedec	SHOECON1	SHOEVOT1	SHOECON2	SHOEVOT2	SHOECON3	SHOEVOT3	shoeprev	shoesat	shoeimpt	clotdec	CLOTCON1	CLOTVOT1	CLOTCON2	CLOTVOT2	CLOTCON3	CLOTVOT3	clotprev	clotsat	clotimpt	docdec	DOCCON1	DOCVOT1	DOCCON2	DOCVOT2	DOCCON3	DOCVOT3	docprev	docsat	docimpt	appldec	APPLCON1	APPLVOT1	APPLCON2	APPLVOT2	APPLCON3	APPLVOT3	applprev	applsat	applimpt	landdec	LANDCON1	LANDVOT1	LANDCON2	LANDVOT2	LANDCON3	LANDVOT3	landprev	landsat	landimpt	schldec	SCHLCON1	SCHLVOT1	SCHLCON2	SCHLVOT2	SCHLCON3	SCHLVOT3	schlprev	schlsat	schlimpt	workdec	WORKCON1	WORKVOT1	WORKCON2	WORKVOT2	WORKCON3	WORKVOT3	workprev	worksat	workimpt	rmondec	RMONCON1	RMONVOT1	RMONCON2	RMONVOT2	RMONCON3	RMONVOT3	rmonprev	rmonsat	rmonimpt	spoudec	SPOUCON1	SPOUVOT1	SPOUCON2	SPOUVOT2	SPOUCON3	SPOUVOT3	spouprev	spousat	spouimpt	vistdec	VISTCON1	VISTVOT1	VISTCON2	VISTVOT2	VISTCON3	VISTVOT3	vistprev	vistsat	vistimpt	giftdec	GIFTCON1	GIFTVOT1	GIFTCON2	GIFTVOT2	GIFTCON3	GIFTVOT3	giftprev	giftsat	giftimpt	helpdec	HELPCON1	HELPVOT1	HELPCON2	HELPVOT2	HELPCON3	HELPVOT3	helpprev	helpsat	helpimpt	usedec	USECON1	USEVOT1	USECON2	USEVOT2	USECON3	USEVOT3	useprev	usesat	useimpt	fpdec	FPCON1	FPVOT1	FPCON2	FPVOT2	FPCON3	FPVOT3	fpprev	fpsat	fpimpt	hhldhead	ownmoney	talkmon	hhbills	skipmeal	rincome	withoutr	wantwork	partearn	incomesp	trackmon	controlm	arguemon	knowmuch	justify	dontbuy	rpalive	hpalive	rmalive	hmalive	rmaeduc	rmaecon	gradepa	occupa	tallpa	gradema	occuma	tallma	gradegpa	occugpa	tallgpa	gradegma	occugma	tallgma	rsibling	birthord
13	120	120	13	3172	120	11673	1	3	44	4	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	5	4	6	2	-9	-9	5	1	3	1	5	3	6	3	-9	-9	5	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	2	2	4	-9	-9	2	1	1	1	1	2	2	4	-9	-9	2	1	1	4	1	2	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	1	1	3	1	15	71	1	10	0	1	15	23	1	11	0	1	4	2
13	215	215	13	215	215	11747	1	2	53	2	1	1	4	2	2	-9	-9	1	-9	1	1	1	4	2	2.0	-9	-9.0	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	1	1	2	2	4	-9	-9	2	1	1	0	2	6	-9	-9	-9	-9	2	1	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	1	1	1	4	2	2	-9	-9	1	-9	1	0	1	5	2	1	-9	-9	1	-9	1	1	1	5	2	1	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	2	1	1	3	0	2	0	1	1	2	1	1	2	0	1	0	1	1	1	1	3	2	0	995	1	4	302	1	0	779	2	4	0	0	6	1
13	79	384	13	384	384	11866	1	2	38	2	0	2	6	-9	-9	-9	-9	2	1	2	1	2	6	-9	-9.0	-9	-9.0	2	1	2	1	2	6	-9	-9	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	2	1	1	4.0	2	2.0	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	1	1	1	3	2	2	4	1	1	-9	3	1	1	3	2	3	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	2	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	1	1	4	2	2	-9	-9	1	-9	1	1	1	1	2	0	-9	-9	0	3	2	3	2	0	1	1	0	0	0	1	0	2	2	9	754	1	8	335	2	-8	331	0	9	331	1	8	5
13	243	243	305	4105	243	11766	1	2	48	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	3	0	1	2	2	4	-9	-9	2	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	2	2	4	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	2	1	1	2	0	1	0	1	1	2	4	1	0	0	0	0	1	1	1	1	3	3	11	713	1	11	711	2	-8	231	1	-8	822	2	1	1
13	259	259	13	259	259	11775	1	2	51	2	0	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9.0	-9	-9.0	2	1	2	1	2	6	-9	-9	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	1	5.0	2	1.0	-9	-9	1	-9	2	0	1	1	2	5	-9	-9	2	1	1	0	1	1	2	5	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	2	0	1	1	2	5	-9	-9	2	1	2	0	1	2	2	4	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	-9	-9	1	5	1	3	3	2	0	1	1	0	1	1	1	3	2	6	742	2	5	0	2	6	302	0	3	302	1	9	5
13	84	84	13	84	84	11649	1	2	36	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	2	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	2	1	1	2	1	5	2	0	-9	-9	0	1	2	3	1	2	0	1	1	0	1	1	1	1	1	11	116	2	6	822	1	6	771	2	0	0	2	11	9
13	222	222	282	3373	222	11752	1	2	55	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	3	3	4	3.0	-9	-9.0	4	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	1	1	1	2	2	4	-9	-9	2	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	2	2	4	-9	-9	2	1	1	1	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	1	2	0	4	1	0	-9	-9	0	3	2	2	2	1	1	1	0	0	0	0	0	1	1	2	400	1	3	0	2	2	941	1	6	0	1	2	2
13	86	86	13	86	86	11651	1	2	43	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	2	1	2	1	1	3.0	2	3.0	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	2	1	2	0	1	3	2	3	-9	-9	2	1	1	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	1	0	2	0	1	1	2	1	1	1	1	1	1	0	0	1	0	1	1	13	761	1	10	302	1	6	430	0	6	430	0	7	5
13	79	79	13	79	79	11645	1	2	37	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	4	2	2	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	2	1	3	2	1	1	1	0	2	1	1	5	2	3	2	0	1	1	1	0	1	0	1	3	1	11	754	1	11	335	1	15	333	1	15	0	0	8	6
13	106	106	13	106	106	11662	1	2	47	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	4	2	2.0	-9	-9.0	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	2	1	1	2	2	4	-9	-9	2	1	2	1	1	2.0	2	4.0	-9	-9	2	1	2	1	1	2	2	4	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	1	1	1	4	2	2	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	3	0	1	1	1	7	2	2	1	2	0	1	1	0	0	1	0	2	2	6	999	1	0	914	0	5	793	1	2	0	1	6	4
13	408	408	13	408	408	11886	1	2	56	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	2	2	4.0	-9	-9.0	2	1	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	2	2	3	3	1	2	1	3	0	1	2	2	4	-9	-9	2	1	3	1	1	2.0	2	4.0	-9	-9	2	1	3	0	1	4	2	2	-9	-9	1	-9	2	0	1	4	2	2	-9	-9	1	-9	2	1	1	2	2	4	-9	-9	2	1	3	1	1	2	2	4	-9	-9	2	1	2	1	1	2	2	4	-9	-9	2	1	2	0	1	2	2	4	-9	-9	2	1	2	0	1	4	2	2	-9	-9	1	-9	3	0	1	4	2	2	-9	-9	1	-9	2	2	1	1	2	0	2	1	1	1	2	3	3	2	1	1	1	1	1	0	0	-8	2	-8	941	0	-8	-8	0	15	23	1	6	0	-8	4	2
13	470	470	13	470	470	11945	1	2	41	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	2	2	4	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	1	1	2	6.0	-9	-9.0	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	2	6	-9	-9	-9	-9	2	1	1	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	2	1	1	1	2	1	1	1	0	1	1	0	0	0	1	2	1	4	450	1	0	914	2	2	824	1	3	335	0	3	4
13	451	451	13	3268	451	11926	1	2	37	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	1	1	2	6	-9	-9	-9	-9	2	1	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	4	2	2	-9	-9	1	-9	1	1	1	4	2	2	-9	-9	1	-9	1	2	1	1	2	0	-9	-9	1	1	2	1	1	1	0	1	0	0	0	0	1	1	3	1	430	1	4	332	2	-8	771	1	5	0	1	15	6
13	43	43	13	3159	43	11635	1	2	44	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	2	2	4.0	-9	-9.0	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	2	2	4	-9	-9	1	-9	2	1	1	2	2	4	-9	-9	2	1	3	1	1	1.5	2	1.5	3	3	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	1	2	1	2	1	0	2	0	1	1	2	4	1	0	0	1	1	1	1	0	1	-8	1	6	995	0	6	914	1	11	741	1	-8	-8	-8	6	3
13	464	464	13	3004	464	11939	2	2	39	3	1	1	2	2	4	-9	-9	2	1	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	2	1	2	6	-9	-9	-9	-9	2	1	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	2	1	1	1	0	-9	-9	0	1	2	1	1	0	1	1	1	1	1	1	0	1	1	13	751	1	11	0	2	15	203	1	6	0	2	9	5
13	209	209	13	209	209	11741	1	2	56	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	2	2	4.0	-9	-9.0	2	1	2	1	1	3	2	3	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	1	1	2	6	-9	-9	-9	-9	2	1	2	1	1	3.0	2	3.0	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	0	3	0	2	0	0	0	1	1	1	0	0	0	0	1	1	1	1	3	3	11	771	1	0	0	1	3	430	1	0	0	2	10	9
13	68	68	13	68	68	11637	1	2	42	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	1	1	2	2	4	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	3	2	3	-9	-9	2	1	2	1	1	2	2	4	-9	-9	2	1	2	2	1	1	3	0	-9	-9	1	7	2	3	1	2	0	0	1	1	0	1	1	1	2	4	771	1	3	400	2	0	993	-8	2	430	1	10	7
13	351	351	13	351	351	11836	1	2	46	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	0	2	1	1	3.0	2	3.0	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	2	1	3	0	1	3	2	3	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	0	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	3	0	2	0	1	1	2	1	1	3	0	1	1	1	1	1	1	2	2	4	757	1	6	335	0	6	302	1	7	332	0	7	1
13	350	350	13	350	350	11835	1	2	42	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	2	0	-9	-9	1	1	2	1	1	1	0	1	1	1	1	1	0	3	3	11	775	1	6	779	0	-8	791	-8	-8	335	1	5	4
13	377	377	13	377	377	11860	1	2	41	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	2	2	4.0	-9	-9.0	2	1	3	1	1	2	2	4	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	2	6.0	-9	-9.0	-9	-9	2	1	3	0	1	1	2	5	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	2	2	4	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	2	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	5	2	1	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	2	0	-9	-9	1	1	2	3	1	2	1	0	1	0	0	1	1	3	2	6	331	1	6	331	0	-8	912	-8	8	332	2	9	5
13	374	374	13	2216	374	11857	1	2	41	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3.0	-9	-9.0	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	2	1	1	1	0	-9	-9	1	1	2	2	2	0	1	1	1	1	1	1	1	1	3	3	303	0	6	65	2	6	400	2	4	0	0	10	5
13	263	263	13	2585	263	11779	1	2	38	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3.0	-9	-9.0	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	1	-9	3	1	1	3.0	2	3.0	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	3	0	2	1	1	1	2	1	3	0	1	0	0	0	0	1	1	2	1	-8	995	1	10	711	0	-8	995	-8	-8	335	1	5	6
13	287	287	13	287	287	11792	1	2	49	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	3	1.5	4	1.5	1	-9	1	1	1	5	2	1	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	4.0	2	2.0	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	1	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	2	1	1	3	0	2	0	1	1	2	1	1	1	1	1	0	1	0	1	1	3	3	3	430	1	3	0	2	-8	470	-8	-8	335	2	5	3
13	466	466	13	4002	466	11941	2	1	42	5	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	1	0	3	1	-8	-8	-8	4	335	1	3	470	1	-8	-8	-8	1	2
13	161	161	13	161	161	11701	1	2	42	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	2	0	1	2	0	-9	-9	0	1	2	1	1	0	0	1	0	1	0	0	1	3	1	6	781	1	6	336	0	10	912	1	6	0	1	5	4
13	319	319	13	319	319	11807	1	2	50	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	4	2	2.0	-9	-9.0	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	3	0	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	1	2	5	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	2	1	-9	-9	1	6	2	2	2	3	0	1	1	0	1	0	1	3	1	3	982	1	0	0	2	3	641	1	6	302	1	11	5
13	262	262	13	262	262	11778	2	2	57	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	2	4	4.0	-9	-9.0	4	1	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	4	6	-9	-9	-9	-9	4	1	2	0	1	1	2	5	-9	-9	2	1	2	1	1	1.0	2	5.0	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	2	2	4	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	4	2	0	-9	-9	1	8	3	2	1	2	1	1	0	1	0	1	1	3	1	14	303	1	6	0	1	6	239	1	4	335	1	11	3
13	260	261	13	260	261	11777	1	2	38	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	5	2	1.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	3	1	1	5	2	1	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	2	0	1	1	2	1	1	1	0	0	0	1	1	1	1	1	1	6	642	1	6	332	0	4	692	0	2	0	0	10	5
13	334	334	13	334	334	11820	1	2	50	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	2	4	4.0	-9	-9.0	4	1	2	1	1	5	2	1	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	1	0	2	6	-9	-9	-9	-9	2	1	2	1	1	2.0	2	4.0	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	2	1	2	1	1	2	2	4	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	5	2	1	-9	-9	1	-9	2	1	1	5	2	1	-9	-9	1	-9	2	2	1	1	2	0	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	6	641	1	6	0	0	-8	839	1	-8	822	0	10	9
