basebrgy	basehhno	basewman	uncmomid	uncchdid	MOMCH07	linenumb	relhead	relmom	relindex	sex	monbirth	yearbirt	age	gradecom	vocation	inschool
6	79	79	10676	20676	1	2	5	5	7	2	7	1982	25	-9	0	-9
6	79	79	10676	20676	1	3	19	19	1	1	6	1982	25	-9	0	-9
6	79	79	10676	20676	1	4	5	5	34	2	9	1983	24	11	0	0
6	79	79	10676	20676	1	5	8	8	4	1	11	2004	3	-9	0	-9
6	79	79	10676	20676	1	6	8	8	15	1	10	2005	2	-9	0	-9
19	30	30	12605	22605	1	1	0	1	2	1	4	1950	57	-9	0	-9
19	30	30	12605	22605	1	2	1	0	3	2	7	1958	49	18	0	0
19	30	30	12605	22605	1	3	4	4	6	1	6	1982	25	-9	0	-9
3	143	143	10314	20314	1	1	0	1	38	1	11	1965	41	-9	0	-9
3	143	143	10314	20314	1	2	1	0	3	2	10	1963	43	9	0	0
3	143	143	10314	20314	1	3	39	4	34	1	8	1983	24	6	0	0
19	30	30	12605	22605	1	4	5	5	34	2	10	1983	24	15	0	1
3	143	143	10314	20314	1	4	40	5	7	2	8	1984	23	-9	0	-9
19	30	30	12605	22605	1	5	4	4	6	1	12	1985	22	-9	0	-9
3	143	143	10314	20314	1	5	45	8	15	1	2	2006	1	-9	0	-9
19	30	30	12605	22605	1	6	13	24	11	2	11	1913	94	-9	0	-9
19	30	30	12605	22605	1	7	30	30	30	2	10	1979	28	-9	0	-9
3	80	80	10277	20277	1	1	0	0	3	2	4	1944	63	15	0	0
3	80	80	10277	20277	1	2	5	5	7	2	9	1978	29	-9	0	-9
6	85	85	10681	20681	2	9	8	8	15	1	1	1996	11	-9	0	-9
6	85	85	10681	20681	2	10	8	8	15	1	6	1995	12	-9	0	-9
6	46	46	10653	20653	1	1	0	1	2	1	8	1950	57	-9	0	-9
6	46	46	10653	20653	1	2	1	0	3	2	2	1950	57	10	0	0
6	46	46	10653	20653	1	3	4	4	6	1	8	1978	29	-9	0	-9
6	46	46	10653	20653	1	4	4	4	6	1	12	1980	26	-9	0	-9
6	46	46	10653	20653	1	5	20	20	22	2	7	1981	26	-9	0	-9
6	46	46	10653	20653	1	6	9	9	16	2	2	2006	1	-9	0	-9
6	46	46	10653	20653	1	7	19	19	1	1	7	1982	25	-9	0	-9
6	46	46	10653	20653	1	8	5	5	34	2	8	1983	24	13	0	0
6	46	46	10653	20653	1	9	9	9	5	2	5	2003	4	-9	0	-9
6	46	46	10653	20653	1	10	19	19	21	1	7	1976	31	-9	0	-9
6	46	46	10653	20653	1	11	5	5	7	2	11	1976	30	-9	0	-9
6	46	46	10653	20653	1	12	9	9	16	2	12	2004	2	-9	0	-9
6	46	46	10653	20653	1	13	8	8	15	1	7	2006	1	-9	0	-9
6	46	46	10653	20653	1	14	8	8	15	1	11	2007	0	-9	0	-9
3	298	298	10461	20461	1	1	0	1	2	1	12	1954	52	-9	0	-9
3	298	298	10461	20461	1	2	1	0	3	2	7	1959	48	18	0	0
3	298	298	10461	20461	1	3	4	4	6	1	12	1982	24	-9	0	-9
3	298	298	10461	20461	1	4	4	4	34	1	1	1984	23	15	0	0
3	298	298	10461	20461	1	5	4	4	6	1	9	1987	20	-9	0	-9
3	298	298	10461	20461	1	6	5	5	7	2	2	1989	18	-9	0	-9
3	298	298	10461	20461	1	7	4	4	6	1	10	1992	15	-9	0	-9
3	86	86	10282	20282	1	1	0	1	2	1	12	1951	55	-9	0	-9
3	86	86	10282	20282	1	2	1	0	3	2	10	1948	59	4	0	0
3	86	86	10282	20282	1	3	4	4	34	1	7	1983	24	10	0	0
3	86	86	10282	20282	1	4	4	4	6	1	4	1978	29	-9	0	-9
3	86	86	10282	20282	1	5	20	20	22	2	8	1982	25	-9	0	-9
3	86	86	10282	20282	1	6	9	9	16	2	1	2001	6	-9	0	-9
3	86	86	10282	20282	1	7	9	9	16	2	7	2002	5	-9	0	-9
7	149	149	10826	20826	2	11	20	20	22	2	6	1983	24	-9	0	-9
7	149	149	10826	20826	2	12	8	8	15	1	4	2004	3	-9	0	-9
7	149	149	10826	20826	2	13	8	8	15	1	8	2007	0	-9	0	-9
3	77	77	10274	20274	1	1	0	0	3	2	1	1960	47	14	0	0
3	77	77	10274	20274	1	2	1	1	2	1	7	1960	47	-9	0	-9
3	77	77	10274	20274	1	3	5	5	34	2	7	1983	24	15	0	0
3	77	77	10274	20274	1	4	5	5	7	2	6	1984	23	-9	0	-9
3	77	77	10274	20274	1	5	4	4	6	1	2	1986	21	-9	0	-9
3	77	77	10274	20274	1	6	4	4	6	1	12	1988	19	-9	0	-9
7	48	48	10742	20742	1	1	0	1	2	1	2	1951	56	-9	0	-9
7	48	48	10742	20742	1	2	1	0	3	2	8	1959	48	11	0	0
7	48	48	10742	20742	1	3	4	4	34	1	5	1983	24	13	0	0
7	48	48	10742	20742	1	4	5	5	7	2	2	1985	22	-9	0	-9
7	48	48	10742	20742	1	5	4	4	6	1	10	1986	21	-9	0	-9
7	48	48	10742	20742	1	6	5	5	7	2	1	1988	19	-9	0	-9
7	48	48	10742	20742	1	7	19	19	21	1	12	1987	19	-9	0	-9
7	48	48	10742	20742	1	8	8	8	15	1	5	2007	0	-9	0	-9
7	48	48	10742	20742	1	9	17	17	10	1	10	1931	75	-9	0	-9
7	48	48	10742	20742	1	10	18	18	11	2	2	1937	70	-9	0	-9
3	288	288	10451	20451	1	1	0	1	2	1	9	1958	49	-9	0	-9
3	288	288	10451	20451	1	2	1	0	3	2	7	1957	50	12	0	0
3	288	288	10451	20451	1	3	4	4	34	1	2	1984	23	12	0	0
3	288	288	10451	20451	1	4	5	5	7	2	3	1990	17	-9	0	-9
3	288	288	10451	20451	1	5	9	9	16	2	7	2004	3	-9	0	-9
7	159	159	10834	20834	1	1	0	1	2	1	9	1959	48	-9	0	-9
7	159	159	10834	20834	1	2	1	0	3	2	4	1959	48	4	0	0
7	159	159	10834	20834	1	3	4	4	6	1	10	1978	28	-9	0	-9
7	159	159	10834	20834	1	4	4	4	34	1	12	1983	23	9	0	0
7	159	159	10834	20834	1	5	5	5	7	2	5	1986	21	-9	0	-9
7	159	159	10834	20834	1	6	4	4	6	1	3	1988	19	-9	0	-9
7	44	44	10739	20739	1	2	1	0	3	2	11	1954	52	8	0	0
7	44	44	10739	20739	1	3	5	5	7	2	4	1981	26	-9	0	-9
7	44	44	10739	20739	1	4	5	5	34	2	5	1983	24	11	0	0
7	44	44	10739	20739	1	5	5	5	7	2	1	1986	21	-9	0	-9
7	44	44	10739	20739	1	6	4	4	6	1	3	1990	17	-9	0	-9
21	9	9	12681	22681	1	4	4	4	34	1	7	1983	24	5	0	0
7	44	44	10739	20739	1	7	5	5	7	2	12	1992	14	-9	0	-9
21	9	9	12681	22681	1	6	5	5	7	2	11	1987	20	-9	0	-9
21	9	9	12681	22681	1	5	4	4	6	1	6	1985	22	-9	0	-9
21	9	9	12681	22681	1	7	20	20	22	2	2	1988	19	-9	0	-9
21	9	9	12681	22681	1	8	8	8	15	1	1	2007	0	-9	0	-9
7	168	168	10840	20840	2	1	0	1	2	1	1	1950	57	-9	0	-9
7	168	168	10840	20840	2	2	1	0	3	2	2	1952	55	8	0	0
7	168	168	10840	20840	2	3	4	4	6	1	5	1977	30	-9	0	-9
7	168	168	10840	20840	2	4	4	4	6	1	11	1979	27	-9	0	-9
7	168	168	10840	20840	2	5	4	4	6	1	1	1981	26	-9	0	-9
7	168	168	10840	20840	2	6	5	5	7	2	12	1985	21	-9	0	-9
7	45	99	10784	20784	2	1	0	0	3	2	3	1950	57	13	0	0
7	45	99	10784	20784	2	2	4	4	6	1	4	1985	22	-9	0	-9
7	45	99	10784	20784	2	3	5	5	7	2	1	1987	20	-9	0	-9
7	45	99	10784	20784	2	4	5	5	7	2	2	1990	17	-9	0	-9
7	45	99	10784	20784	2	5	5	5	7	2	3	1976	31	-9	0	-9
7	45	99	10784	20784	2	6	19	19	21	1	3	1976	31	-9	0	-9
7	45	99	10784	20784	2	7	8	8	15	1	1	1996	11	-9	0	-9
7	45	99	10784	20784	2	8	9	9	16	2	12	1999	7	-9	0	-9
7	45	99	10784	20784	2	9	8	8	15	1	3	2001	6	-9	0	-9
7	45	99	10784	20784	2	10	8	8	15	1	4	2004	3	-9	0	-9
7	45	99	10784	20784	2	11	9	9	16	2	12	2005	1	-9	0	-9
7	45	99	10784	20784	2	12	4	4	6	1	9	1980	27	-9	0	-9
26	66	66	12842	22842	1	2	4	4	34	1	12	1983	24	11	0	0
8	68	68	10937	20937	1	6	8	8	15	1	7	1996	11	-9	0	-9
8	25	25	10903	20903	2	1	0	1	2	1	10	1963	44	-9	0	-9
8	25	25	10903	20903	2	2	1	0	3	2	12	1966	40	10	0	0
8	25	25	10903	20903	2	3	4	4	6	1	11	1985	21	-9	0	-9
8	25	25	10903	20903	2	4	5	5	7	2	3	1988	19	-9	0	-9
8	25	25	10903	20903	2	5	5	5	7	2	10	1990	17	-9	0	-9
8	25	25	10903	20903	2	6	4	4	6	1	2	1992	15	-9	0	-9
8	25	25	10903	20903	2	7	4	4	6	1	12	1993	13	-9	0	-9
8	25	25	10903	20903	2	8	4	4	6	1	11	1994	12	-9	0	-9
8	142	142	10996	20996	1	1	0	0	3	2	11	1940	66	2	0	0
8	142	142	10996	20996	1	2	5	5	7	2	8	1972	35	-9	0	-9
8	142	142	10996	20996	1	3	5	5	7	2	7	1982	25	-9	0	-9
8	142	142	10996	20996	1	5	7	7	13	2	7	1965	42	-9	0	-9
8	142	142	10996	20996	1	4	4	4	34	1	1	1984	23	1	0	0
8	142	142	10996	20996	1	6	6	6	12	1	4	1949	58	-9	0	-9
8	142	142	10996	20996	1	7	9	9	16	2	9	1993	14	-9	0	-9
8	142	142	10996	20996	1	8	8	8	15	1	4	1995	12	-9	0	-9
8	142	142	10996	20996	1	9	9	9	16	2	8	1998	9	-9	0	-9
8	142	142	10996	20996	1	10	9	9	16	2	12	2001	5	-9	0	-9
8	142	142	10996	20996	1	11	8	8	15	1	1	2006	1	-9	0	-9
8	26	26	10904	20904	1	1	0	1	2	1	2	1959	48	-9	0	-9
7	214	214	10875	20875	2	1	0	1	38	1	5	1971	36	-9	0	-9
8	26	26	10904	20904	1	2	1	0	3	2	10	1961	46	9	0	0
8	26	26	10904	20904	1	3	5	5	7	2	4	1978	29	-9	0	-9
7	214	214	10875	20875	2	2	1	0	3	2	7	1968	39	5	0	0
8	26	26	10904	20904	1	4	5	5	7	2	7	1980	27	-9	0	-9
8	26	26	10904	20904	1	5	5	5	34	2	6	1983	24	15	0	0
7	214	214	10875	20875	2	3	39	4	6	1	4	1987	20	-9	0	-9
8	26	26	10904	20904	1	6	5	5	7	2	10	1990	17	-9	0	-9
7	214	214	10875	20875	2	4	40	5	7	2	11	1990	17	-9	0	-9
23	28	28	12740	22740	1	3	4	4	6	1	8	1978	29	-9	0	-9
23	28	28	12740	22740	1	4	5	5	7	2	3	1980	27	-9	0	-9
23	28	28	12740	22740	1	5	4	4	34	1	12	1983	23	11	0	0
23	28	28	12740	22740	1	6	9	9	16	2	4	2007	0	-9	0	-9
23	26	26	12738	22738	1	1	0	1	2	1	6	1945	62	-9	0	-9
23	26	26	12738	22738	1	2	1	0	3	2	10	1951	56	3	0	0
23	26	26	12738	22738	1	3	4	4	34	1	12	1983	23	9	0	0
23	26	26	12738	22738	1	4	4	4	6	1	6	1986	21	-9	0	-9
23	26	26	12738	22738	1	5	4	4	6	1	9	1988	19	-9	0	-9
23	26	26	12738	22738	1	6	5	5	7	2	9	1990	17	-9	0	-9
23	26	26	12738	22738	1	7	5	5	7	2	3	1993	14	-9	0	-9
23	26	26	12738	22738	1	8	9	9	16	2	10	1995	12	-9	0	-9
23	26	26	12738	22738	1	9	9	9	16	2	12	1997	9	-9	0	-9
23	26	26	12738	22738	1	10	9	9	16	2	6	2001	6	-9	0	-9
23	26	26	12738	22738	1	11	9	9	16	2	10	2003	4	-9	0	-9
23	22	22	12734	22734	2	1	0	1	2	1	3	1948	59	-9	0	-9
23	22	22	12734	22734	2	2	1	0	3	2	6	1952	55	6	0	0
23	22	22	12734	22734	2	3	4	4	6	1	4	1978	29	-9	0	-9
23	22	22	12734	22734	2	4	4	4	6	1	4	1987	20	-9	0	-9
23	22	22	12734	22734	2	5	5	5	7	2	1	1992	15	-9	0	-9
23	22	22	12734	22734	2	6	5	5	7	2	4	1995	12	-9	0	-9
23	22	22	12734	22734	2	7	5	5	7	2	4	1995	12	-9	0	-9
23	16	16	12728	22728	2	1	0	0	3	2	10	1954	53	6	0	0
23	16	16	12728	22728	2	2	4	4	6	1	2	1977	30	-9	0	-9
23	16	16	12728	22728	2	3	4	4	6	1	11	1979	27	-9	0	-9
23	16	16	12728	22728	2	4	4	4	6	1	3	1986	21	-9	0	-9
23	16	16	12728	22728	2	5	5	5	7	2	1	1989	18	-9	0	-9
23	16	16	12728	22728	2	6	46	46	46	2	12	1991	15	-9	0	-9
23	16	16	12728	22728	2	7	8	8	15	1	1	2006	1	-9	0	-9
23	16	16	12728	22728	2	8	20	20	22	2	10	1976	31	-9	0	-9
23	16	16	12728	22728	2	9	19	19	21	1	4	1985	22	-9	0	-9
24	8	8	12751	22751	2	1	0	1	2	1	5	1959	48	-9	0	-9
24	8	8	12751	22751	2	2	1	0	3	2	4	1961	46	6	0	0
24	8	8	12751	22751	2	3	5	5	7	2	9	1988	19	-9	0	-9
24	8	8	12751	22751	2	4	4	4	6	1	11	1989	18	-9	0	-9
24	8	8	12751	22751	2	5	5	5	7	2	1	1993	14	-9	0	-9
24	8	8	12751	22751	2	6	5	5	7	2	12	1995	12	-9	0	-9
24	8	8	12751	22751	2	7	5	5	7	2	4	1998	9	-9	0	-9
24	8	8	12751	22751	2	8	4	4	6	1	1	2000	7	-9	0	-9
23	4	4	12718	22718	1	1	0	1	2	1	9	1948	59	-9	0	-9
23	4	4	12718	22718	1	2	1	0	3	2	5	1952	55	9	0	0
23	4	4	12718	22718	1	3	4	4	34	1	5	1983	24	6	0	0
23	4	4	12718	22718	1	4	4	4	6	1	2	1985	22	-9	0	-9
23	4	4	12718	22718	1	5	4	4	6	1	12	1987	19	-9	0	-9
23	4	4	12718	22718	1	6	4	4	6	1	12	1990	16	-9	0	-9
23	4	4	12718	22718	1	7	5	5	7	2	6	1994	13	-9	0	-9
23	4	4	12718	22718	1	8	5	5	7	2	8	1997	10	-9	0	-9
23	12	12	12724	22724	1	1	0	1	2	1	9	1955	52	-9	0	-9
23	12	12	12724	22724	1	2	1	0	3	2	7	1957	50	6	0	0
23	12	12	12724	22724	1	3	5	5	34	2	7	1983	24	15	0	0
23	12	12	12724	22724	1	4	5	5	7	2	11	1979	28	-9	0	-9
23	12	12	12724	22724	1	5	19	19	21	1	5	1979	28	-9	0	-9
23	12	12	12724	22724	1	6	8	8	15	1	3	2006	1	-9	0	-9
23	7	7	12719	22719	2	1	0	1	2	1	8	1962	45	-9	0	-9
23	7	7	12719	22719	2	2	1	0	3	2	4	1960	47	1	0	0
23	7	7	12719	22719	2	3	5	5	7	2	9	1981	25	-9	0	-9
23	7	7	12719	22719	2	4	4	4	6	1	7	1986	21	-9	0	-9
23	7	7	12719	22719	2	5	4	4	6	1	9	1991	16	-9	0	-9
23	7	7	12719	22719	2	6	5	5	7	2	9	1993	14	-9	0	-9
23	7	7	12719	22719	2	7	5	5	7	2	11	1996	10	-9	0	-9
8	143	143	10997	20997	1	3	4	4	6	1	4	1978	29	-9	0	-9
8	143	143	10997	20997	1	4	5	5	34	2	3	1984	23	11	0	0
8	143	143	10997	20997	1	5	4	4	6	1	8	1986	21	-9	0	-9
8	143	143	10997	20997	1	6	20	20	22	2	9	1984	23	-9	0	-9
21	7	7	12679	22679	1	5	5	5	34	2	8	1983	24	13	0	0
8	139	139	10993	20993	1	1	0	0	3	2	7	1961	46	5	0	0
8	139	139	10993	20993	1	2	5	5	34	2	1	1984	23	11	0	0
8	139	139	10993	20993	1	3	5	5	7	2	10	1987	20	-9	0	-9
8	139	139	10993	20993	1	4	5	5	7	2	11	1992	14	-9	0	-9
8	139	139	10993	20993	1	5	2	2	10	1	9	1933	74	-9	0	-9
8	40	40	10916	20916	2	1	0	1	38	1	8	1960	47	-9	0	-9
8	40	40	10916	20916	2	2	1	0	3	2	6	1958	49	2	0	0
8	40	40	10916	20916	2	3	40	5	7	2	5	1980	27	-9	0	-9
8	40	40	10916	20916	2	4	54	20	22	2	8	1977	30	-9	0	-9
8	40	40	10916	20916	2	5	51	8	15	1	8	2000	7	-9	0	-9
8	40	40	10916	20916	2	6	27	16	14	2	5	1992	15	-9	0	-9
8	114	114	10970	20970	1	1	0	1	2	1	11	1956	50	-9	0	-9
8	114	114	10970	20970	1	2	1	0	3	2	5	1959	48	6	0	0
8	114	114	10970	20970	1	3	4	4	6	1	4	1980	27	-9	0	-9
8	114	114	10970	20970	1	4	4	4	34	1	11	1983	24	11	0	0
8	114	114	10970	20970	1	5	4	4	6	1	11	1985	21	-9	0	-9
8	45	45	10920	20920	1	1	0	1	2	1	7	1954	53	-9	0	-9
8	45	45	10920	20920	1	2	1	0	3	2	10	1955	52	4	0	0
8	45	45	10920	20920	1	3	4	4	6	1	2	1982	25	-9	0	-9
8	45	45	10920	20920	1	4	5	5	34	2	6	1983	24	11	0	0
8	45	45	10920	20920	1	5	8	8	15	1	9	1997	10	-9	0	-9
8	45	45	10920	20920	1	6	9	9	16	2	10	2000	7	-9	0	-9
8	45	45	10920	20920	1	7	8	8	15	1	10	2002	5	-9	0	-9
8	45	45	10920	20920	1	8	15	26	14	1	9	1977	30	-9	0	-9
8	122	122	10977	20977	2	1	0	1	2	1	1	1953	54	-9	0	-9
3	86	86	10282	20282	1	8	9	9	16	2	11	2004	2	-9	0	-9
3	269	269	10432	20432	1	1	0	1	2	1	12	1950	56	-9	0	-9
3	269	269	10432	20432	1	2	1	0	3	2	5	1951	56	15	0	0
3	269	269	10432	20432	1	3	5	5	7	2	8	1979	28	-9	0	-9
3	269	269	10432	20432	1	4	5	5	34	2	1	1984	23	16	0	0
3	269	269	10432	20432	1	5	5	5	7	2	5	1985	22	-9	0	-9
3	269	269	10432	20432	1	6	4	4	6	1	5	1990	17	-9	0	-9
3	269	269	10432	20432	1	7	4	4	6	1	8	1997	10	-9	0	-9
3	269	269	10432	20432	1	8	5	5	7	2	1	1977	30	-9	0	-9
3	269	269	10432	20432	1	9	19	19	21	1	12	1975	31	-9	0	-9
3	269	269	10432	20432	1	10	8	8	15	1	8	1999	8	-9	0	-9
3	269	269	10432	20432	1	11	8	8	15	1	11	2001	5	-9	0	-9
3	269	269	10432	20432	1	12	8	8	15	1	10	2007	0	-9	0	-9
3	269	269	10432	20432	1	13	16	16	14	2	2	1990	17	-9	0	-9
3	28	28	10245	20245	2	1	0	1	38	1	9	1948	59	-9	0	-9
3	28	28	10245	20245	2	2	1	0	3	2	10	1961	46	0	0	0
7	233	233	10886	20886	2	1	0	1	2	1	4	1942	65	-9	0	-9
7	233	233	10886	20886	2	2	1	0	3	2	1	1942	65	8	0	0
7	233	233	10886	20886	2	3	4	4	6	1	5	1986	21	-9	0	-9
8	110	110	10966	20966	2	1	0	0	3	2	10	1964	43	6	0	0
8	110	110	10966	20966	2	2	1	1	2	1	9	1961	46	-9	0	-9
8	110	110	10966	20966	2	3	5	5	7	2	9	1991	16	-9	0	-9
8	110	110	10966	20966	2	4	4	4	6	1	10	1993	14	-9	0	-9
8	110	110	10966	20966	2	5	5	5	7	2	12	1995	12	-9	0	-9
8	110	110	10966	20966	2	6	4	4	6	1	12	1997	10	-9	0	-9
8	110	110	10966	20966	2	7	5	5	7	2	10	2000	7	-9	0	-9
8	110	110	10966	20966	2	8	8	8	15	1	12	2004	3	-9	0	-9
7	135	135	10816	20816	2	1	0	0	3	2	7	1948	59	5	0	0
7	135	135	10816	20816	2	2	4	4	6	1	4	1980	27	-9	0	-9
8	101	101	10959	20959	1	1	0	1	38	1	2	1967	40	-9	0	-9
7	159	159	10834	20834	1	7	4	4	6	1	4	1993	14	-9	0	-9
7	159	159	10834	20834	1	8	5	5	7	2	11	1995	11	-9	0	-9
7	159	159	10834	20834	1	9	5	5	7	2	11	1999	7	-9	0	-9
7	159	159	10834	20834	1	10	4	4	6	1	3	2002	5	-9	0	-9
3	280	280	10443	20443	1	1	0	1	2	1	6	1949	58	-9	0	-9
3	280	280	10443	20443	1	2	1	0	3	2	1	1956	51	5	0	0
3	280	280	10443	20443	1	3	4	4	6	1	11	1989	18	-9	0	-9
3	280	280	10443	20443	1	4	4	4	34	1	1	1984	23	11	0	0
3	280	280	10443	20443	1	5	20	20	1	2	11	1988	19	-9	0	-9
3	286	286	10449	20449	1	1	0	0	3	2	3	1950	57	9	0	0
3	286	286	10449	20449	1	2	4	4	34	1	3	1984	23	8	0	0
3	286	286	10449	20449	1	3	4	4	6	1	4	1988	19	-9	0	-9
3	286	286	10449	20449	1	4	5	5	7	2	6	1990	17	-9	0	-9
3	286	286	10449	20449	1	5	5	5	7	2	8	1992	15	-9	0	-9
7	32	32	10735	20735	1	1	0	0	3	2	9	1946	61	2	0	0
3	286	286	10449	20449	1	6	8	8	15	1	6	2007	0	-9	0	-9
7	32	32	10735	20735	1	2	5	5	34	2	5	1983	24	10	0	0
7	32	32	10735	20735	1	3	4	4	6	1	1	1986	21	-9	0	-9
3	207	207	10375	20375	1	1	0	1	2	1	1	1957	50	-9	0	-9
3	207	207	10375	20375	1	2	1	0	3	2	11	1960	46	13	0	0
3	207	207	10375	20375	1	3	5	5	34	2	12	1983	23	11	0	1
3	207	207	10375	20375	1	4	4	4	6	1	3	1979	28	-9	0	-9
3	207	207	10375	20375	1	5	20	20	22	2	4	1983	24	-9	0	-9
3	207	207	10375	20375	1	6	9	9	16	2	10	2004	3	-9	0	-9
3	207	207	10375	20375	1	7	8	8	15	1	7	2006	1	-9	0	-9
3	207	207	10375	20375	1	8	26	15	14	1	5	1981	26	-9	0	-9
7	199	199	10865	20865	1	1	0	1	2	1	10	1958	49	-9	0	-9
7	199	199	10865	20865	1	2	1	0	3	2	3	1950	57	6	0	0
7	199	199	10865	20865	1	3	4	4	6	1	3	1987	20	-9	0	-9
7	199	199	10865	20865	1	4	4	4	6	1	12	1989	17	-9	0	-9
7	45	99	10784	20784	2	13	20	20	22	2	11	1976	30	-9	0	-9
7	45	99	10784	20784	2	14	8	8	15	1	8	2002	5	-9	0	-9
7	45	99	10784	20784	2	15	8	8	15	1	6	2004	3	-9	0	-9
21	13	13	12684	22684	2	1	0	1	2	1	8	1954	53	-9	0	-9
21	13	13	12684	22684	2	2	1	0	3	2	11	1953	54	6	0	0
21	13	13	12684	22684	2	3	4	4	6	1	12	1975	31	-9	0	-9
21	13	13	12684	22684	2	4	3	18	11	2	1	1920	87	-9	0	-9
1	49	49	10022	20022	2	1	0	1	2	1	3	1959	48	-9	0	-9
1	49	49	10022	20022	2	2	1	0	3	2	12	1959	47	6	0	0
1	49	49	10022	20022	2	3	4	4	6	1	6	1987	20	-9	0	-9
1	40	40	13310	23310	1	1	0	1	2	1	7	1955	52	-9	0	-9
1	40	40	13310	23310	1	2	1	0	3	2	7	1953	54	13	0	0
1	40	40	13310	23310	1	3	5	5	7	2	3	1992	15	-9	0	-9
1	152	152	10109	20109	1	1	0	1	2	1	2	1956	51	-9	0	-9
1	152	152	10109	20109	1	2	1	0	3	2	1	1958	49	4	0	0
1	152	152	10109	20109	1	3	5	5	34	2	4	1984	23	11	0	0
1	152	152	10109	20109	1	4	4	4	6	1	7	1986	21	-9	0	-9
1	40	40	13310	23310	1	4	5	5	351	2	5	1983	24	9	0	0
1	40	40	13310	23310	1	5	8	8	4	1	3	2006	1	-9	0	-9
1	40	40	13310	23310	1	6	9	9	5	2	4	2007	0	-9	0	-9
1	53	96	10061	20061	2	1	0	1	38	1	12	1967	39	-9	0	-9
1	53	96	10061	20061	2	2	1	0	3	2	2	1965	42	9	0	0
1	73	73	10043	20043	2	1	0	1	2	1	5	1962	45	-9	0	-9
1	73	73	10043	20043	2	2	1	0	3	2	3	1962	45	10	0	0
1	73	73	10043	20043	2	3	5	5	7	2	4	1985	22	-9	0	-9
1	73	73	10043	20043	2	4	4	4	6	1	3	1987	20	-9	0	-9
1	73	73	10043	20043	2	5	5	5	7	2	4	1989	18	-9	0	-9
1	73	73	10043	20043	2	6	5	5	7	2	11	1990	16	-9	0	-9
1	73	73	10043	20043	2	7	5	5	7	2	12	1992	14	-9	0	-9
1	73	73	10043	20043	2	8	4	4	6	1	9	1996	11	-9	0	-9
7	188	188	10855	20855	2	1	0	1	2	1	12	1960	46	-9	0	-9
7	188	188	10855	20855	2	2	1	0	3	2	11	1963	43	8	0	0
7	188	188	10855	20855	2	3	5	5	7	2	3	1986	21	-9	0	-9
7	188	188	10855	20855	2	4	5	5	7	2	6	1990	17	-9	0	-9
7	188	188	10855	20855	2	5	4	4	6	1	9	1991	16	-9	0	-9
8	70	70	10939	20939	1	2	4	4	6	1	9	1973	34	-9	0	-9
7	188	188	10855	20855	2	6	5	5	7	2	3	1994	13	-9	0	-9
8	70	70	10939	20939	1	3	5	5	7	2	4	1978	29	-9	0	-9
7	188	188	10855	20855	2	7	4	4	6	1	5	1996	11	-9	0	-9
8	70	70	10939	20939	1	4	5	5	7	2	5	1980	27	-9	0	-9
8	70	70	10939	20939	1	5	4	4	34	1	8	1983	24	11	0	0
7	188	188	10855	20855	2	8	5	5	7	2	6	1997	10	-9	0	-9
8	70	70	10939	20939	1	6	5	5	7	2	4	1982	25	-9	0	-9
8	70	70	10939	20939	1	7	19	19	21	1	7	1979	28	-9	0	-9
8	70	70	10939	20939	1	8	9	9	16	2	6	2006	1	-9	0	-9
8	70	70	10939	20939	1	9	9	9	16	2	9	2000	7	-9	0	-9
8	95	95	10953	20953	1	1	0	1	2	1	8	1960	47	-9	0	-9
8	95	95	10953	20953	1	2	1	0	3	2	9	1965	42	6	0	0
8	95	95	10953	20953	1	3	5	5	7	2	9	1988	19	-9	0	-9
8	95	95	10953	20953	1	4	4	4	6	1	9	1990	17	-9	0	-9
8	95	95	10953	20953	1	5	4	4	6	1	4	1993	14	-9	0	-9
8	95	95	10953	20953	1	6	5	5	7	2	6	2001	6	-9	0	-9
8	95	95	10953	20953	1	7	4	4	6	1	9	2004	3	-9	0	-9
8	95	95	10953	20953	1	8	5	5	7	2	7	1982	25	-9	0	-9
8	95	95	10953	20953	1	9	19	19	21	1	1	1981	26	-9	0	-9
8	95	95	10953	20953	1	10	9	9	16	2	12	2000	6	-9	0	-9
8	95	95	10953	20953	1	11	8	8	15	1	9	2004	3	-9	0	-9
8	95	95	10953	20953	1	12	5	5	34	2	2	1984	23	9	0	0
8	95	95	10953	20953	1	13	19	19	1	1	2	1981	26	-9	0	-9
8	95	95	10953	20953	1	14	9	9	5	2	8	2003	4	-9	0	-9
8	101	101	10959	20959	1	2	1	0	3	2	8	1960	47	9	0	0
8	101	101	10959	20959	1	3	40	5	-9	2	11	1983	24	11	0	1
8	101	101	10959	20959	1	4	51	8	4	1	1	2002	5	-9	0	-9
7	216	216	10877	20877	2	1	0	1	2	1	8	1956	51	-9	0	-9
7	216	216	10877	20877	2	2	1	0	3	2	4	1963	44	11	0	0
7	216	216	10877	20877	2	3	15	26	14	1	4	1990	17	-9	0	-9
7	216	216	10877	20877	2	4	9	9	16	2	5	2001	6	-9	0	-9
8	90	90	10949	20949	2	1	0	0	3	2	9	1964	43	10	0	0
8	90	90	10949	20949	2	2	1	1	38	1	12	1968	38	-9	0	-9
8	90	90	10949	20949	2	3	4	4	6	1	4	1995	12	-9	0	-9
8	160	160	11008	21008	2	1	0	1	2	1	2	1953	54	-9	0	-9
8	160	160	11008	21008	2	2	1	0	3	2	2	1959	48	4	0	0
