basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	montrvw	dayntrvw	yrntrvw	numbper	tabsent	hhldtype	sourcedw	wheredws	toilet	wheretf	garbage	litetype	cookfuel	foodstor	walkstor	ridestor	trancost	busyroad	AIRQURE1	AIRQURE2	AIRQUIN1	AIRQUIN2	gencond	neighcon	neighgar	areafood	settlemn	resarea	AREA50M	houses	walkhous	walkroad	kindroad	boatride	walktran	electric	elecserv	material	neighmat	housneat	children	mother	ownhouse	ownlots	valhouse	rentfree	rental	feerent	samehous	renovatn	roomnumb	bathroom	bicycle	bikecar	motobike	motorcar	cars	jeepney	trucks	boat	banca	carriage	tractor	vehicle	chicken	goats	pigs	cows	carabaos	horses	animal	livinset	dineset	cabinet	bedwmatt	bedwomat	furnitur	eleciron	elecfan	aircon	sewmach	refriger	gastove	oven	rcooker	micwave	prcooker	colortv	tvcable	vcr	recorder	cdplayer	karaoke	computer	internet	washingm	vacuum	kerstove	dvcamera	videogam	applian	EQUIPM1	EQ1NUMB	EQUIPM2	EQ2NUMB	EQUIPM3	EQ3NUMB	EQUIPM4	EQ4NUMB	EQUIPM5	EQ5NUMB	purchase	MAJORP1	MAJORP2	MAJORP3	MAJORP4	MAJORP5	business	TYPEBIS1	TYPEBIS2	EMPLOY1	EMPLOY2	telephon	totalcel	momcel	iccel	pacel	spouscel	economic	BETTER1	BETTER2	BETTER3	WORSE1	WORSE2	WORSE3	CROP1	EXPCROP1	SOLD1	CONSU1	CROP2	EXPCROP2	SOLD2	CONSU2	CROP3	EXPCROP3	SOLD3	CONSU3	CROP4	EXPCROP4	SOLD4	CONSU4	CROP5	EXPCROP5	SOLD5	CONSU5	CROP6	EXPCROP6	SOLD6	CONSU6	othsourc	agricoml	boarder	pension	remittan	allotmnt	donation	winnings	homegard	sources	inkind	valkind	food	alcobeve	tobacco	allowanc	watlight	cellcard	cabletv	itnetfee	soap	helper	transpo	newsmag	recreate	loans	houselot	schlfees	medical	clothing	durable	cphones	pcomputr	insuran	parties	expenses	OTHREXP1	OTHFREQ1	COST1	OTHREXP2	OTHFREQ2	COST2
11	53	53	11	53	53	1	11412	5	19	2005	9	0	6	4	2	2	4	6	1	4	4	2	-9	-9.0	0	1	-9	1	-9	3	3	3	2	1	1	1	20	0	0	2	-9	0	1	1	2	2	2	2	2	1	0	8000	-9	-9	-9	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1000	0	0	30000	0	0	0	1	1000	946	0	10.0	100	1927	0	0	0	1256	0	1512	0	0	5600	10000	0	300	3100	410	0	0	0	1800	0	-9	-9	-9	-9	-9	-9
18	9	9	18	9	9	2	12546	6	21	2005	6	0	2	6	4	2	3	2	1	4	2.44	-9	60	20.0	1	1	-9	4	-9	4	4	3	2	6	3	3	4	0	0	2	-9	0	1	1	1	1	2	2	2	1	1	20000	-9	-9	-9	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	9	6	1	3	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	1	0	-9	0	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	942	50	0.0	50	320	100	0	0	509	0	600	0	0	0	0	320	200	1120	0	0	0	0	4600	0	-9	-9	-9	-9	-9	-9
7	30	30	306	5152	30	1	10733	5	30	2005	8	0	6	9	-9	1	1	2	1	3	2.26	-9	30	12.0	0	1	-9	1	-9	4	4	3	1	6	1	1	20	0	0	2	-9	0	1	1	3	2	2	1	1	1	1	6000000	-9	-9	-9	0	-9	5	1	1	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	6	4	0	0	2	6	2	0	2	1	4	3	0	2	4	0	2	0	1	1	0	1	2	1	0	3	0	0	14	1	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	71	82	3	-9	1	8	1	1	1	-9	2	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	319500	0	0	0	0	0	119520	1	1800	1956	0	63.0	600	2677	1900	0	0	2170	1500	4000	0	0	0	22000	0	5000	500	0	25000	0	18300	18250	0	-9	-9	-9	-9	-9	-9
11	172	172	292	172	172	1	11509	6	1	2005	8	0	2	4	2	2	4	1	1	2	4	1	-9	-9.0	0	1	-9	3	-9	3	3	2	3	1	1	1	20	0	0	2	-9	0	1	1	2	2	3	3	3	1	0	15000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	5000	0	0	0	0	0	1	500	629	30	70.0	0	860	0	0	0	37	0	200	0	0	0	0	0	300	100	100	0	0	0	0	0	-9	-9	-9	-9	-9	-9
33	14	14	314	14	14	1	13306	6	11	2005	11	0	2	3	4	2	1	2	1	4	1	-9	30	15.0	1	4	-9	4	-9	3	3	2	3	6	1	1	20	0	0	2	-9	0	1	1	2	2	3	3	3	1	1	500000	-9	-9	-9	1	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	1	0	3	1	0	0	0	2	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	1	-9	-9	-9	1	95	-9	2	-9	0	2	0	1	0	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	42000	0	0	52000	0	60000	0	0	0	1	10000	700	120	0.0	490	4756	400	0	0	1194	800	2700	180	0	18000	80000	3500	77000	1000	3800	6000	0	800	16000	0	-9	-9	-9	-9	-9	-9
24	14	14	290	2163	14	1	12757	4	6	2005	7	0	6	9	-9	5	-9	3	1	4	2.26	-9	10	8.0	0	1	-9	1	-9	4	4	3	2	6	4	4	8	0	5	2	-9	5	1	1	3	3	2	-9	2	1	1	185000	-9	-9	-9	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	29	2	0	0	0	0	0	1	1	1	0	4	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	-9	-9	-9	1	71	-9	0	-9	0	1	0	1	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	500	0	0	0	500	0	1	1000	1273	60	30.0	100	731	120	0	0	227	0	644	0	0	0	0	1500	2000	1800	50	3000	0	488	1000	1	1	1	20	-9	-9	-9
24	5	5	24	5	5	1	12749	5	25	2005	5	0	2	8	2	2	4	1	1	4	2.26	-9	60	16.0	0	1	-9	1	-9	4	4	4	1	7	1	1	10	0	-7	-9	45	0	1	1	2	2	1	2	2	1	0	50000	-9	-9	-9	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	500	729	0	0.0	350	300	0	0	0	420	0	64	0	0	0	7000	725	150	1000	3500	0	0	0	9500	1	1	1	5	-9	-9	-9
24	15	15	24	15	15	1	12758	5	25	2005	13	0	2	8	4	2	4	1	1	4	2.26	-9	30	25.0	0	1	-9	2	-9	3	2	3	3	7	1	1	20	0	-7	-9	30	0	1	1	1	1	2	3	2	1	0	20000	-9	-9	-9	1	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	71	-9	0	-9	0	0	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	300	1500	200	0.0	0	1540	0	0	0	330	0	76	0	0	0	12000	0	0	1200	9000	0	0	0	10000	0	-9	-9	-9	-9	-9	-9
20	60	60	20	60	60	1	12650	6	18	2005	5	0	2	6	4	2	3	2	1	4	2.04	-9	30	8.0	0	1	-9	1	-9	4	4	4	1	6	3	3	6	1	5	3	-9	5	1	1	3	2	1	1	1	1	1	190000	-9	-9	-9	1	1	6	4	1	0	0	0	0	0	2	0	0	0	0	0	11	6	0	0	0	0	0	1	2	4	4	3	0	2	2	0	0	1	0	1	2	1	1	1	0	3	2	2	1	1	0	0	0	0	0	0	0	1	1	4	5	-9	-9	-9	-9	-9	-9	1	8	3	1	2	-9	1	50	62	10	-9	0	3	1	1	0	-9	3	-9	-9	-9	-9	-9	-9	4	1640	12000	35000	5	0	3000	5000	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	1000	0	0.0	0	725	700	0	0	619	0	450	60	80	0	0	28332	220	2400	263240	0	0	-8	7550	0	-9	-9	-9	-9	-9	-9
4	144	144	4	144	144	1	10586	3	20	2005	6	1	2	1	4	4	4	1	1	4	2.28	-9	5	5.0	0	3	-9	3	-9	2	2	2	2	3	1	1	20	0	5	2	-9	5	1	1	2	2	2	2	2	1	0	50000	-9	-9	-9	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	-9	-9	-9	0	-9	-9	-9	-9	0	3	0	1	0	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	9900	0	0	0	0	0	0	1	500	858	100	30.0	650	496	600	0	0	431	0	1050	0	0	0	0	1000	150	1150	0	0	0	25211	1300	0	-9	-9	-9	-9	-9	-9
24	8	8	24	8	9	2	12751	5	25	2005	8	1	2	8	2	2	4	1	1	4	4	0	-9	-9.0	0	1	-9	1	-9	3	3	3	2	7	1	1	20	0	-7	-9	30	-9	1	1	2	2	2	3	2	1	0	10000	-9	-9	-9	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	985	0	0.0	0	1844	0	0	0	547	0	296	0	150	0	0	40	0	1440	8000	0	0	0	6050	0	-9	-9	-9	-9	-9	-9
31	20	20	212	3477	20	1	13217	6	7	2005	6	0	2	6	2	2	4	2	1	4	2.04	-9	15	7.0	0	1	-9	1	-9	4	4	3	2	6	1	1	10	1	3	3	-9	3	1	1	1	2	3	2	2	1	0	10000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	3	500	1200	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	200	0	0	0	2000	0	1	130	500	80	336.0	25	122	0	0	0	72	0	232	0	0	0	0	580	60	500	0	0	0	0	840	0	-9	-9	-9	-9	-9	-9
31	16	16	1	3131	16	2	13214	3	16	2005	6	0	2	1	1	2	1	1	1	3	2.06	10	-9	-9.0	0	3	-9	3	-9	2	2	2	2	2	1	1	20	0	0	3	-9	2	1	1	2	3	2	2	2	1	0	170000	-9	-9	-9	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	0	1	1	0	0	1	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	0	-9	-9	-9	-9	0	1	1	0	-9	-9	2	-9	-9	-9	11	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	1010	21	70.0	150	843	200	0	0	654	0	476	0	80	0	0	3464	800	2000	7178	0	0	0	7200	0	-9	-9	-9	-9	-9	-9
25	35	35	316	35	35	1	12786	3	15	2005	14	0	6	1	4	2	3	1	1	3	2.28	-9	10	5.0	0	1	-9	3	-9	2	2	2	2	2	1	1	20	0	5	2	-9	5	1	1	2	2	2	2	2	1	1	50000	-9	-9	-9	1	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	1	2	0	0	1	1	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	0	-9	-9	-9	-9	0	4	0	1	0	-9	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	0	0	0	0	0	0	1	70	1533	0	40.0	390	2000	1000	0	0	904	0	3344	12	60	0	10000	13900	3540	7000	800	16000	0	2720	9800	0	-9	-9	-9	-9	-9	-9
11	194	194	11	194	194	1	11522	5	28	2005	9	0	6	3	2	2	1	1	5	4	2.15	-9	5	5.0	0	3	-9	3	-9	1	1	2	2	1	1	1	20	0	0	3	-9	1	0	1	1	1	3	2	2	1	0	80000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	62	-9	0	-9	0	2	0	0	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	5000	0	0	0	0	0	1	1000	1000	0	0.0	0	305	115	0	0	1000	0	1440	0	0	0	0	0	60	3000	0	2500	0	0	6000	0	-9	-9	-9	-9	-9	-9
16	78	78	16	78	78	1	12212	3	10	2005	7	0	2	3	1	2	1	1	1	4	2.28	-9	10	5.0	0	1	-9	1	-9	3	3	3	2	3	3	3	10	2	1	3	-9	3	1	1	1	1	3	3	2	1	1	350000	-9	-9	-9	1	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	1	0	0	0	-9	2	-9	-9	-9	8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	26000	0	500	0	0	0	0	1	100	1064	40	80.5	0	675	120	0	0	406	0	1000	30	0	0	0	800	3500	420	0	0	0	500	700	0	-9	-9	-9	-9	-9	-9
17	147	147	224	3476	147	1	12368	4	10	2005	8	0	2	9	-9	1	1	1	1	3	3.1	-9	15	0.0	0	1	-9	1	-9	4	4	4	2	3	1	1	20	0	0	3	-9	2	1	1	3	3	3	2	3	1	1	700000	-9	-9	-9	1	1	6	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9	6	1	1	1	4	1	1	2	0	1	1	0	1	3	1	2	1	2	3	1	0	1	0	0	0	1	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	8	1	3	-9	-9	0	-9	-9	-9	-9	1	7	1	1	1	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	15000	0	0	0	0	0	0	0	-9	2050	0	0.0	1150	5186	960	550	700	1480	3000	1383	0	0	0	40000	96900	2840	5000	106000	40000	25000	19592	35500	0	-9	-9	-9	-9	-9	-9
13	238	238	285	3345	238	1	11762	6	28	2005	7	0	4	1	1	1	1	2	1	3	3.15	-9	10	10.0	0	1	-9	3	-9	2	2	2	2	6	1	1	20	0	0	3	-9	1	1	1	3	2	2	1	1	1	1	1000000	-9	-9	-9	1	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	1	1	4	3	0	0	1	3	1	1	1	1	0	1	1	1	1	0	2	0	0	1	0	0	1	1	0	2	2	0	11	1	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	3	-9	-9	1	39	-9	0	-9	1	3	0	1	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	720000	0	0	0	0	0	-9	6000	0	70.0	1700	3638	900	0	0	3000	0	80	0	300	0	250000	52000	1500	15000	47400	0	0	450	20000	0	-9	-9	-9	-9	-9	-9
11	164	164	11	164	164	1	11502	6	4	2005	14	0	6	4	2	3	4	1	1	4	2.53	-9	15	3.0	0	1	-9	2	-9	3	3	3	2	1	1	1	20	0	1	2	-9	1	1	1	2	2	2	2	2	1	0	50000	-9	-9	-9	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	500	0	0	0	0	0	1	300	1639	300	168.0	210	544	0	0	0	318	0	756	0	0	0	0	1800	400	2660	300	0	0	0	8000	0	-9	-9	-9	-9	-9	-9
15	78	78	260	5181	78	1	12140	7	9	2005	7	0	4	1	1	2	1	1	1	3	2.04	-9	5	5.0	0	1	-9	1	-9	3	3	3	2	3	1	1	20	0	0	3	-9	2	1	1	2	2	2	1	1	0	0	300000	1	2500	-9	0	-9	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	2	0	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	21000	0	0	0	6600	0	-9	1761	0	10.0	405	454	500	0	0	686	0	140	180	0	0	0	2255	10500	1250	347	1500	0	833	5420	0	-9	-9	-9	-9	-9	-9
14	77	77	245	77	77	1	12032	3	29	2005	5	0	2	4	4	2	3	2	1	3	2.38	15	-9	-9.0	0	1	-9	1	-9	4	3	3	2	2	1	1	20	0	10	2	-9	10	1	1	2	2	2	-9	1	1	0	40000	-9	-9	-9	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	1	0	1	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	16000	0	0	0	0	0	0	1	280	1618	34	60.0	0	1000	800	0	0	418	0	120	0	0	0	0	0	50	205	0	0	0	5834.96	8500	0	-9	-9	-9	-9	-9	-9
8	33	33	8	3212	33	2	10910	2	18	2005	5	0	6	9	-9	4	3	4	1	4	2.28	2	-9	-9.0	0	1	-9	2	3	2	2	2	2	1	1	1	20	0	0	2	-9	0	1	1	1	1	2	3	2	1	0	20000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	200	797	0	60.0	20	748	0	0	0	510	0	50	140	0	0	0	0	300	200	0	0	0	0	1020	0	-9	-9	-9	-9	-9	-9
10	148	148	210	3391	148	1	11273	7	31	2005	12	0	6	1	1	1	1	1	1	3	2.18	10	-9	-9.0	1	4	-9	4	-9	1	2	3	1	3	4	1	10	0	0	1	-9	0	1	1	3	3	1	2	2	0	0	-9	1	8500	-9	1	1	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	0	0	1	3	1	0	2	0	1	1	1	2	3	1	1	0	0	1	1	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	9	2	1	-9	-9	0	-9	-9	-9	-9	1	5	0	0	-9	0	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	300000	0	0	0	0	0	1	20000	1984	100	140.0	310	14285	600	500	0	2000	0	1528	12	60	0	6000	4000	0	1000	95500	5000	25000	0	2500	0	-9	-9	-9	-9	-9	-9
18	32	32	368	4225	32	1	12569	5	17	2005	10	0	5	5	4	5	-9	2	1	4	2.57	10	-9	-9.0	0	1	-9	1	-9	2	2	2	2	6	4	4	2	0	10	2	-9	10	1	1	2	2	2	3	2	1	0	11020500	-9	-9	-9	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	7	-9	-9	-9	0	-9	-9	-9	-9	0	1	0	1	0	-9	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	4000	0	14000	0	0	61000	1	15000	1539	0	112.0	150	256	140	0	0	1019	0	20	0	0	1200	2000	2536	2000	4000	2400	3500	0	0	12950	0	-9	-9	-9	-9	-9	-9
33	5	5	33	5	5	2	13298	6	9	2005	8	0	2	2	2	2	1	1	1	4	2.44	5	-9	-9.0	0	4	-9	1	-9	3	2	2	2	5	1	1	20	0	0	2	-9	3	1	1	3	3	2	2	2	1	0	300000	-9	-9	-9	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	1	1	0	0	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	21000	0	0	0	0	0	1	10000	2125	100	0.0	675	710	150	0	0	1000	0	1100	40	0	0	47000	4950	5000	0	0	0	0	0	3000	0	-9	-9	-9	-9	-9	-9
