basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	moperson	dayprson	yrperson	linenumb	relhead	relmom	relindex	paidcash	sex	monbirth	yearbirt	age	resident	gradecom	inschool	worknow	workpast
15	26	26	15	26	26	1	12093	6	19	2005	2	1	0	3	-9	2	3	1959	46	1	6	0	1	-9
8	101	101	332	4122	101	2	10959	2	23	2005	6	10	28	31	0	1	1	1924	81	1	11	0	0	0
15	26	26	15	26	26	1	12093	6	19	2005	3	4	4	6	-9	1	2	1987	18	1	11	1	0	0
15	75	75	15	75	75	1	12137	6	14	2005	2	1	0	3	-9	2	4	1954	51	1	13	0	1	-9
14	78	78	214	78	78	1	12033	3	12	2005	1	0	1	2	-9	1	1	1961	44	1	10	0	1	-9
11	149	149	11	149	149	1	11490	6	1	2005	4	7	5	7	-9	2	10	1979	25	1	11	0	1	-9
11	149	149	11	149	149	1	11490	6	1	2005	5	7	5	7	-9	2	11	1981	23	1	11	0	0	1
11	149	149	11	149	149	1	11490	6	1	2005	6	6	4	34	-9	1	1	1984	21	1	11	0	1	-9
14	78	78	214	78	78	1	12033	3	12	2005	2	1	0	3	-9	2	4	1958	46	1	8	0	0	0
14	78	78	214	78	78	1	12033	3	12	2005	3	5	5	34	-9	2	10	1983	21	1	23	0	0	1
14	78	78	214	78	78	1	12033	3	12	2005	4	5	5	7	-9	2	8	1985	19	1	14	1	0	0
14	78	78	214	78	78	1	12033	3	12	2005	5	5	5	7	-9	2	10	1991	13	1	6	1	0	0
14	78	78	214	78	78	1	12033	3	12	2005	6	5	5	7	-9	2	5	1996	8	1	2	1	0	0
16	88	88	16	2603	88	1	12220	3	17	2005	1	0	0	3	-9	2	3	1962	43	1	6	0	1	-9
16	88	88	16	2603	88	1	12220	3	17	2005	2	4	4	6	-9	1	10	1985	19	1	6	0	1	-9
16	88	88	16	2603	88	1	12220	3	17	2005	3	5	5	7	-9	2	8	1987	17	1	6	1	0	0
16	88	88	16	2603	88	1	12220	3	17	2005	4	5	5	7	-9	2	8	1987	17	1	9	1	0	0
15	96	96	15	96	96	1	12157	5	20	2005	1	0	1	2	-9	1	7	1959	45	1	6	0	1	-9
15	96	96	15	96	96	1	12157	5	20	2005	2	1	0	3	-9	2	5	1959	46	1	6	0	0	0
15	96	96	15	96	96	1	12157	5	20	2005	3	5	5	7	-9	2	12	1982	22	1	15	0	1	-9
15	96	96	15	96	96	1	12157	5	20	2005	4	4	4	34	-9	1	1	1984	21	1	12	0	1	-9
15	96	96	15	96	96	1	12157	5	20	2005	5	4	4	6	-9	1	3	1992	13	1	8	1	0	0
11	42	42	11	42	42	1	11403	5	19	2005	1	0	1	2	-9	1	9	1956	48	1	4	0	0	1
11	42	42	11	42	42	1	11403	5	19	2005	2	1	0	3	-9	2	7	1957	47	1	2	0	0	1
11	42	42	11	42	42	1	11403	5	19	2005	3	4	4	34	-9	1	6	1983	21	1	11	0	0	0
11	42	42	11	42	42	1	11403	5	19	2005	4	9	9	16	0	2	10	2001	3	1	-9	-9	-9	-9
15	87	87	15	87	87	1	12148	5	20	2005	1	0	1	2	-9	1	11	1957	47	1	13	0	1	-9
15	87	87	15	87	87	1	12148	5	20	2005	2	1	0	3	-9	2	4	1953	52	1	14	0	1	-9
15	87	87	15	87	87	1	12148	5	20	2005	3	5	5	34	-9	2	10	1983	21	1	15	1	1	-9
15	87	87	15	87	87	1	12148	5	20	2005	4	4	4	6	-9	1	2	1988	17	1	11	1	0	0
26	68	68	26	68	68	2	12843	3	28	2005	4	5	5	7	-9	2	5	1989	15	1	8	1	0	0
26	68	68	26	68	68	2	12843	3	28	2005	5	4	4	6	-9	1	5	1991	13	1	5	0	0	0
26	68	68	26	68	68	2	12843	3	28	2005	6	5	5	7	-9	2	5	1992	12	1	4	1	0	0
26	68	68	26	68	68	2	12843	3	28	2005	7	4	4	6	-9	1	1	1994	11	1	2	1	0	0
26	68	68	26	68	68	2	12843	3	28	2005	8	4	4	6	-9	1	7	1999	5	1	-9	-9	-9	-9
32	28	28	32	28	28	1	13282	5	8	2005	1	0	1	2	-9	1	7	1955	49	1	6	0	1	-9
32	28	28	32	28	28	1	13282	5	8	2005	2	1	0	3	-9	2	10	1958	46	1	6	0	1	-9
32	28	28	32	28	28	1	13282	5	8	2005	3	4	4	34	-9	1	11	1983	21	1	11	0	1	-9
32	28	28	32	28	28	1	13282	5	8	2005	4	4	4	6	-9	1	9	1985	19	1	11	0	1	-9
32	28	28	32	28	28	1	13282	5	8	2005	5	5	5	7	-9	2	5	1987	18	1	11	0	0	0
6	65	65	6	65	65	1	10665	5	17	2005	1	0	1	2	-9	1	9	1955	49	1	3	0	0	0
6	65	65	6	65	65	1	10665	5	17	2005	2	1	0	3	-9	2	8	1958	46	1	4	0	1	-9
6	65	65	6	65	65	1	10665	5	17	2005	3	5	5	34	-9	2	11	1983	21	1	11	0	1	-9
6	65	65	6	65	65	1	10665	5	17	2005	4	4	4	6	-9	1	12	1985	19	1	4	0	0	0
6	65	65	6	65	65	1	10665	5	17	2005	5	5	5	7	-9	2	8	1987	17	1	11	0	1	-9
6	65	65	6	65	65	1	10665	5	17	2005	6	4	4	6	-9	1	8	1989	15	1	6	0	0	0
6	65	65	6	65	65	1	10665	5	17	2005	7	5	5	7	-9	2	1	1991	14	1	8	1	0	0
6	65	65	6	65	65	1	10665	5	17	2005	8	4	4	6	-9	1	12	1992	12	1	4	0	0	0
6	65	65	6	65	65	1	10665	5	17	2005	9	5	5	7	-9	2	1	1995	10	1	4	1	0	0
12	80	80	12	3327	80	1	11581	7	10	2005	1	0	1	2	-9	1	10	1961	43	1	16	0	1	-9
12	80	80	12	3327	80	1	11581	7	10	2005	2	1	0	3	-9	2	9	1961	43	1	16	0	1	-9
12	80	80	12	3327	80	1	11581	7	10	2005	3	5	5	34	-9	2	9	1983	21	1	16	0	0	0
12	80	80	12	3327	80	1	11581	7	10	2005	4	5	5	7	-9	2	12	1988	16	1	11	1	0	0
12	80	80	12	3327	80	1	11581	7	10	2005	5	5	5	7	-9	2	7	1990	15	1	9	1	0	0
12	80	80	12	3327	80	1	11581	7	10	2005	6	4	4	6	-9	1	9	1992	12	1	6	1	0	0
12	80	80	12	3327	80	1	11581	7	10	2005	7	4	4	6	-9	1	4	1994	11	1	4	1	0	0
32	24	24	32	24	24	1	13278	4	30	2005	1	0	1	2	-9	1	12	1952	52	1	5	0	1	-9
11	17	17	11	17	17	1	11386	5	26	2005	2	1	0	3	-9	2	7	1965	39	1	12	0	1	-9
11	88	88	11	88	88	1	11437	5	28	2005	4	5	5	5	-9	2	2	1986	19	1	11	0	0	0
11	88	88	11	88	88	1	11437	5	28	2005	5	4	4	4	-9	1	1	1988	17	1	11	0	0	0
11	17	17	11	17	17	1	11386	5	26	2005	3	5	5	42	-9	2	3	1991	14	1	8	1	0	0
11	17	17	11	17	17	1	11386	5	26	2005	4	40	5	42	-9	2	6	1988	16	1	11	1	0	0
11	88	88	11	88	88	1	11437	5	28	2005	6	5	5	5	-9	2	9	1989	15	1	10	0	0	0
11	17	17	11	17	17	1	11386	5	26	2005	5	40	5	34	0	2	5	1983	22	1	12	0	0	0
11	88	88	11	88	88	1	11437	5	28	2005	7	4	4	4	-9	1	3	1992	13	1	9	0	0	0
11	88	88	11	88	88	1	11437	5	28	2005	8	18	3	11	0	2	5	1925	80	1	4	0	0	0
15	23	23	15	23	23	2	12090	5	26	2005	1	0	0	3	-9	2	8	1959	45	1	2	0	0	0
15	23	23	15	23	23	2	12090	5	26	2005	2	4	4	6	-9	1	9	1981	23	1	9	0	0	0
15	23	23	15	23	23	2	12090	5	26	2005	3	5	5	7	-9	2	12	1986	18	1	11	0	0	0
15	23	23	15	23	23	2	12090	5	26	2005	4	5	5	7	-9	2	8	2002	2	1	-9	-9	-9	-9
11	93	93	11	93	93	1	11440	5	24	2005	1	0	1	2	-9	1	7	1957	47	1	8	0	1	-9
11	93	93	11	93	93	1	11440	5	24	2005	2	1	0	3	-9	2	9	1962	42	1	0	0	0	0
11	93	93	11	93	93	1	11440	5	24	2005	3	4	4	34	-9	1	11	1983	21	1	10	0	0	0
11	93	93	11	93	93	1	11440	5	24	2005	4	4	4	6	-9	1	6	1986	18	1	6	0	1	-9
11	93	93	11	93	93	1	11440	5	24	2005	5	4	4	6	-9	1	1	1989	16	1	5	0	1	-9
11	93	93	11	93	93	1	11440	5	24	2005	6	5	5	7	-9	2	3	1991	14	1	5	0	0	0
11	93	93	11	93	93	1	11440	5	24	2005	7	4	4	6	-9	1	10	1993	11	1	4	0	0	0
11	93	93	11	93	93	1	11440	5	24	2005	8	4	4	6	-9	1	1	1996	9	1	1	0	0	0
11	93	93	11	93	93	1	11440	5	24	2005	9	4	4	6	-9	1	1	1996	9	1	1	0	0	0
11	93	93	11	93	93	1	11440	5	24	2005	10	5	5	7	-9	2	12	1997	7	1	0	0	0	0
11	93	93	11	93	93	1	11440	5	24	2005	11	5	5	7	-9	2	9	2004	0	1	-9	-9	-9	-9
11	114	114	11	114	114	1	11460	5	25	2005	1	0	1	2	-9	1	10	1946	58	1	4	0	1	-9
11	114	114	11	114	114	1	11460	5	25	2005	2	1	0	3	-9	2	6	1946	58	1	4	0	1	-9
11	114	114	11	114	114	1	11460	5	25	2005	3	5	5	7	-9	2	5	1972	33	1	13	0	1	-9
27	12	12	255	3333	12	1	12851	5	31	2005	6	5	5	7	-9	2	4	1987	18	1	11	0	0	0
27	12	12	255	3333	12	1	12851	5	31	2005	7	5	5	7	-9	2	7	1988	16	1	11	0	0	0
27	12	12	255	3333	12	1	12851	5	31	2005	8	5	5	7	-9	2	2	1990	15	1	9	1	0	0
11	213	213	11	213	213	1	11533	5	26	2005	1	0	1	2	-9	1	9	1960	44	1	6	0	1	-9
11	213	213	11	213	213	1	11533	5	26	2005	2	1	0	3	-9	2	3	1963	42	1	3	0	1	-9
11	213	213	11	213	213	1	11533	5	26	2005	3	5	5	7	-9	2	1	1982	23	1	15	0	0	0
11	213	213	11	213	213	1	11533	5	26	2005	4	4	4	34	-9	1	4	1984	21	1	23	0	1	-9
11	74	74	11	74	74	1	11427	5	21	2005	1	0	0	3	-9	2	6	1940	64	1	0	0	0	0
11	74	74	11	74	74	1	11427	5	21	2005	2	4	4	34	-9	1	8	1983	21	1	6	0	1	-9
25	27	27	25	27	27	1	12779	5	16	2005	1	0	1	2	-9	1	3	1954	51	1	5	0	1	-9
25	27	27	25	27	27	1	12779	5	16	2005	2	1	0	3	-9	2	9	1955	49	1	3	0	1	-9
25	27	27	25	27	27	1	12779	5	16	2005	3	5	5	34	-9	2	12	1983	21	1	6	0	0	0
25	27	27	25	27	27	1	12779	5	16	2005	4	4	4	6	-9	1	1	1990	15	1	4	0	1	-9
25	27	27	25	27	27	1	12779	5	16	2005	5	5	5	7	-9	2	6	1992	12	1	4	0	0	0
25	27	27	25	27	27	1	12779	5	16	2005	6	4	4	6	-9	1	3	1994	11	1	4	1	0	0
25	27	27	25	27	27	1	12779	5	16	2005	7	5	5	7	-9	2	5	1996	9	1	2	1	0	0
12	126	126	12	3309	126	1	11617	3	31	2005	1	0	1	2	-9	1	4	1960	44	1	3	0	1	-9
12	126	126	12	3309	126	1	11617	3	31	2005	2	1	0	3	-9	2	2	1967	38	1	9	0	0	0
12	126	126	12	3309	126	1	11617	3	31	2005	3	5	5	7	-9	2	6	1993	11	1	4	1	0	0
12	126	126	12	3309	126	1	11617	3	31	2005	4	5	5	34	0	2	11	1983	21	1	8	0	1	-9
12	126	126	12	3309	126	1	11617	3	31	2005	5	19	19	1	0	1	8	1983	21	1	8	0	1	-9
12	126	126	12	3309	126	1	11617	3	31	2005	6	8	8	4	0	1	4	2000	4	1	-9	-9	-9	-9
12	126	126	12	3309	126	1	11617	3	31	2005	7	9	9	5	0	2	7	2002	2	1	-9	-9	-9	-9
15	44	44	26	4053	44	1	12111	6	26	2005	1	0	1	2	-9	1	9	1949	55	1	11	0	1	-9
15	44	44	26	4053	44	1	12111	6	26	2005	2	1	0	3	-9	2	9	1958	46	1	6	0	1	-9
15	44	44	26	4053	44	1	12111	6	26	2005	3	4	4	6	-9	1	1	1982	23	1	12	1	0	0
15	44	44	26	4053	44	1	12111	6	26	2005	4	5	5	34	-9	2	9	1983	21	1	14	1	0	0
15	44	44	26	4053	44	1	12111	6	26	2005	5	8	8	15	0	1	10	1998	6	1	0	0	0	0
11	127	127	11	127	127	1	11471	5	22	2005	1	0	0	3	-9	2	3	1955	50	1	4	0	1	-9
11	127	127	11	127	127	1	11471	5	22	2005	2	4	4	34	-9	1	11	1983	21	1	6	0	1	-9
11	127	127	11	127	127	1	11471	5	22	2005	3	5	5	7	0	2	8	1973	31	1	6	0	0	0
11	127	127	11	127	127	1	11471	5	22	2005	4	19	19	21	0	1	4	1975	30	1	8	0	1	-9
11	127	127	11	127	127	1	11471	5	22	2005	5	8	8	15	0	1	1	1995	10	1	1	1	0	0
11	127	127	11	127	127	1	11471	5	22	2005	6	9	9	16	0	2	7	1997	7	1	0	0	0	0
11	127	127	11	127	127	1	11471	5	22	2005	7	9	9	16	0	2	7	2000	4	1	-9	-9	-9	-9
11	127	127	11	127	127	1	11471	5	22	2005	8	9	9	16	0	2	8	2003	1	1	-9	-9	-9	-9
11	129	129	11	129	129	1	11473	5	21	2005	2	1	0	3	-9	2	5	1960	44	1	10	0	1	-9
11	129	129	11	129	129	1	11473	5	21	2005	3	4	4	34	-9	1	1	1984	21	1	11	0	0	0
11	129	129	11	129	129	1	11473	5	21	2005	4	5	5	7	0	2	1	1985	20	1	11	0	0	0
11	129	129	11	129	129	1	11473	5	21	2005	5	19	19	21	0	1	6	1987	17	1	12	0	1	-9
6	45	45	6	45	45	1	10652	4	21	2005	1	0	0	3	-9	2	11	1946	58	1	5	0	0	0
11	112	112	11	112	112	1	11458	5	24	2005	1	0	1	2	-9	1	4	1953	52	1	10	0	1	-9
6	45	45	6	45	45	1	10652	4	21	2005	3	4	4	34	-9	1	8	1983	21	1	8	0	1	-9
6	45	45	6	45	45	1	10652	4	21	2005	4	8	8	15	0	1	6	1986	18	1	6	0	0	0
6	45	45	6	45	45	1	10652	4	21	2005	5	8	8	15	0	1	3	2000	5	1	-9	-9	-9	-9
11	112	112	11	112	112	1	11458	5	24	2005	2	1	0	3	-9	2	1	1956	49	1	6	0	0	0
6	45	45	6	45	45	1	10652	4	21	2005	6	5	5	7	0	2	6	1972	32	1	13	0	0	0
11	112	112	11	112	112	1	11458	5	24	2005	3	4	4	6	-9	1	6	1985	19	1	11	0	0	0
11	112	112	11	112	112	1	11458	5	24	2005	4	5	5	7	-9	2	12	1990	14	1	8	1	0	0
11	112	112	11	112	112	1	11458	5	24	2005	5	4	4	6	-9	1	9	1996	8	1	1	1	0	0
11	112	112	11	112	112	1	11458	5	24	2005	6	4	4	34	0	1	8	1983	21	1	8	0	0	0
11	112	112	11	112	112	1	11458	5	24	2005	7	20	20	1	0	2	3	1983	22	1	8	0	0	0
11	112	112	11	112	112	1	11458	5	24	2005	8	9	9	16	0	2	2	2002	3	1	-9	-9	-9	-9
11	78	78	11	78	78	1	11430	5	18	2005	1	0	1	2	-9	1	9	1953	51	1	6	0	0	0
11	92	92	11	92	92	1	11439	5	19	2005	4	20	20	1	0	2	1	1981	24	1	13	0	0	0
11	92	92	11	92	92	1	11439	5	19	2005	5	8	8	4	0	1	7	2004	0	1	-9	-9	-9	-9
11	92	92	11	92	92	1	11439	5	19	2005	6	15	26	14	0	1	10	1986	18	1	0	0	0	0
11	16	16	11	16	16	1	11385	5	24	2005	1	0	0	3	-9	2	11	1954	50	1	2	0	1	-9
11	16	16	11	16	16	1	11385	5	24	2005	2	1	1	2	-9	1	3	1954	51	1	4	0	1	-9
11	16	16	11	16	16	1	11385	5	24	2005	3	4	4	6	-9	1	3	1976	29	1	3	0	1	-9
11	16	16	11	16	16	1	11385	5	24	2005	4	4	4	6	-9	1	11	1980	24	1	4	0	1	-9
11	16	16	11	16	16	1	11385	5	24	2005	5	5	5	34	-9	2	5	1983	21	1	4	0	1	-9
11	16	16	11	16	16	1	11385	5	24	2005	6	4	4	6	-9	1	5	1990	15	1	2	0	0	0
11	16	16	11	16	16	1	11385	5	24	2005	7	4	4	6	-9	1	1	1992	13	1	1	0	0	0
11	16	16	11	16	16	1	11385	5	24	2005	8	5	5	7	-9	2	9	1993	11	1	3	1	0	0
11	119	119	11	119	119	1	11464	5	25	2005	1	0	1	2	-9	1	1	1957	48	1	4	0	1	-9
11	119	119	11	119	119	1	11464	5	25	2005	2	1	0	3	-9	2	11	1949	55	1	4	0	1	-9
11	119	119	11	119	119	1	11464	5	25	2005	3	4	4	34	-9	1	11	1983	21	1	11	0	0	0
11	119	119	11	119	119	1	11464	5	25	2005	4	4	4	6	0	1	5	1981	24	1	11	0	0	0
11	119	119	11	119	119	1	11464	5	25	2005	5	20	20	22	0	2	4	1982	23	1	11	0	1	-9
11	119	119	11	119	119	1	11464	5	25	2005	6	8	8	15	0	1	6	2003	1	1	-9	-9	-9	-9
11	119	119	11	119	119	1	11464	5	25	2005	7	9	9	16	0	2	4	2004	1	1	-9	-9	-9	-9
15	90	90	15	90	90	1	12151	6	28	2005	1	0	1	2	-9	1	8	1961	43	1	4	0	1	-9
15	90	90	15	90	90	1	12151	6	28	2005	2	1	0	3	-9	2	6	1963	42	1	8	0	1	-9
15	90	90	15	90	90	1	12151	6	28	2005	3	4	4	34	-9	1	1	1984	21	1	11	0	1	-9
15	90	90	15	90	90	1	12151	6	28	2005	4	5	5	7	-9	2	12	1989	15	1	10	0	1	-9
15	90	90	15	90	90	1	12151	6	28	2005	5	4	4	6	-9	1	2	1992	13	1	8	1	0	0
15	90	90	15	90	90	1	12151	6	28	2005	6	4	4	6	-9	1	5	2003	2	1	-9	-9	-9	-9
15	72	72	15	72	72	1	12134	6	14	2005	1	0	1	2	-9	1	9	1952	52	1	6	0	1	-9
15	72	72	15	72	72	1	12134	6	14	2005	2	1	0	3	-9	2	2	1950	55	1	3	0	0	0
15	72	72	15	72	72	1	12134	6	14	2005	3	5	5	7	-9	2	3	1979	26	1	15	0	1	-9
11	83	83	229	83	83	1	11433	6	15	2005	4	4	4	34	-9	1	6	1983	22	1	0	0	1	-9
28	142	142	28	142	142	1	13024	5	4	2005	1	0	1	2	-9	1	8	1958	46	1	11	0	1	-9
28	142	142	28	142	142	1	13024	5	4	2005	2	1	0	3	-9	2	4	1957	48	1	10	0	1	-9
28	142	142	28	142	142	1	13024	5	4	2005	3	4	4	34	-9	1	12	1983	21	1	11	0	0	0
28	142	142	28	142	142	1	13024	5	4	2005	4	8	8	15	0	1	10	1992	12	1	6	1	0	0
11	139	139	321	139	139	1	11482	7	7	2005	1	0	1	2	-9	1	7	1957	47	1	6	0	1	-9
11	139	139	321	139	139	1	11482	7	7	2005	2	1	0	3	-9	2	1	1954	51	1	6	0	1	-9
11	139	139	321	139	139	1	11482	7	7	2005	3	5	5	34	-9	2	2	1984	21	1	15	1	0	0
11	139	139	321	139	139	1	11482	7	7	2005	4	4	4	6	-9	1	10	1988	16	1	11	1	1	-9
11	139	139	321	139	139	1	11482	7	7	2005	5	5	5	7	-9	2	12	1995	9	1	3	1	0	0
11	106	106	11	106	106	1	11453	5	21	2005	1	0	0	3	-9	2	7	1954	50	1	4	0	1	-9
11	106	106	11	106	106	1	11453	5	21	2005	2	1	1	2	-9	1	2	1949	56	1	6	0	1	-9
11	106	106	11	106	106	1	11453	5	21	2005	3	4	4	6	-9	1	2	1987	18	1	11	0	1	-9
11	106	106	11	106	106	1	11453	5	21	2005	4	5	5	7	-9	2	4	1988	17	1	9	0	0	0
11	106	106	11	106	106	1	11453	5	21	2005	5	4	4	6	-9	1	7	1990	14	1	8	1	0	0
11	106	106	11	106	106	1	11453	5	21	2005	6	5	5	34	0	2	12	1983	21	1	10	0	0	0
11	106	106	11	106	106	1	11453	5	21	2005	7	19	19	1	0	1	1	1986	19	1	4	0	1	-9
11	106	106	11	106	106	1	11453	5	21	2005	8	8	8	4	0	1	5	2002	3	1	-9	-9	-9	-9
11	106	106	11	106	106	1	11453	5	21	2005	9	8	8	4	0	1	2	2005	0	1	-9	-9	-9	-9
11	91	91	11	2203	91	1	11438	5	20	2005	1	0	0	3	-9	2	9	1964	40	1	5	0	1	-9
11	91	91	11	2203	91	1	11438	5	20	2005	2	5	5	34	-9	2	8	1983	21	1	11	0	1	-9
11	69	69	11	69	69	2	11425	7	9	2005	1	0	0	3	-9	2	8	1944	60	1	4	0	1	-9
11	69	69	11	69	69	2	11425	7	9	2005	2	4	4	6	-9	1	5	1979	26	1	11	0	1	-9
11	69	69	11	69	69	2	11425	7	9	2005	3	4	4	6	-9	1	10	1985	19	1	11	0	0	0
11	69	69	11	69	69	2	11425	7	9	2005	4	5	5	7	0	2	11	1977	27	1	11	0	1	-9
11	69	69	11	69	69	2	11425	7	9	2005	5	9	9	16	0	2	5	1997	8	1	2	1	0	0
11	69	69	11	69	69	2	11425	7	9	2005	6	9	9	16	0	2	10	2002	2	1	-9	-9	-9	-9
32	24	24	32	24	24	1	13278	4	30	2005	2	1	0	3	-9	2	4	1956	49	1	6	0	1	-9
32	24	24	32	24	24	1	13278	4	30	2005	3	4	4	6	-9	1	2	1979	26	1	15	0	1	-9
32	24	24	32	24	24	1	13278	4	30	2005	4	4	4	34	-9	1	11	1983	21	1	11	0	1	-9
32	24	24	32	24	24	1	13278	4	30	2005	5	18	3	11	0	2	8	1930	74	1	4	0	1	-9
6	40	40	6	40	40	1	10648	5	7	2005	1	0	1	2	-9	1	5	1960	44	1	8	0	1	-9
6	40	40	6	40	40	1	10648	5	7	2005	2	1	0	3	-9	2	7	1961	43	1	6	0	1	-9
6	40	40	6	40	40	1	10648	5	7	2005	3	4	4	6	-9	1	5	1985	19	1	11	0	1	-9
6	40	40	6	40	40	1	10648	5	7	2005	4	4	4	6	-9	1	8	1995	9	1	2	1	0	0
6	40	40	6	40	40	1	10648	5	7	2005	5	4	4	6	-9	1	6	2001	3	1	-9	-9	-9	-9
15	14	14	137	14	14	1	12083	6	28	2005	1	0	1	2	-9	1	5	1953	52	1	16	0	1	-9
15	14	14	137	14	14	1	12083	6	28	2005	2	1	0	3	-9	2	10	1959	45	1	15	0	0	0
15	14	14	137	14	14	1	12083	6	28	2005	3	4	4	6	-9	1	11	1981	23	1	16	0	0	0
15	14	14	137	14	14	1	12083	6	28	2005	4	4	4	34	-9	1	5	1983	22	1	12	1	0	0
15	14	14	137	14	14	1	12083	6	28	2005	5	4	4	6	-9	1	5	1985	20	1	9	0	0	0
15	14	14	137	14	14	1	12083	6	28	2005	6	5	5	7	-9	2	11	1989	15	1	10	1	0	0
15	14	14	137	14	14	1	12083	6	28	2005	7	4	4	6	-9	1	8	1992	12	1	6	1	0	0
15	14	14	137	14	14	1	12083	6	28	2005	8	16	27	14	0	2	5	1969	36	1	13	0	0	0
15	59	59	15	59	59	2	12123	5	20	2005	1	0	1	2	-9	1	9	1960	44	1	10	0	1	-9
15	59	59	15	59	59	2	12123	5	20	2005	2	1	0	3	-9	2	3	1962	43	1	5	0	0	1
15	59	59	15	59	59	2	12123	5	20	2005	3	4	4	6	-9	1	8	1986	18	1	6	0	0	0
15	59	59	15	59	59	2	12123	5	20	2005	4	4	4	6	-9	1	9	1990	14	1	6	0	0	0
15	59	59	15	59	59	2	12123	5	20	2005	5	5	5	7	-9	2	7	1999	5	1	-9	-9	-9	-9
15	59	59	15	59	59	2	12123	5	20	2005	6	4	4	6	-9	1	6	2004	0	1	-9	-9	-9	-9
6	41	41	6	41	41	1	10649	5	7	2005	1	0	1	2	-9	1	1	1952	53	1	6	0	1	-9
6	41	41	6	41	41	1	10649	5	7	2005	2	1	0	3	-9	2	9	1947	57	1	6	0	1	-9
6	41	41	6	41	41	1	10649	5	7	2005	3	5	5	7	-9	2	11	1976	28	1	15	0	0	1
6	41	41	6	41	41	1	10649	5	7	2005	4	4	4	6	-9	1	9	1979	25	1	15	0	0	0
11	114	114	11	114	114	1	11460	5	25	2005	4	5	5	34	-9	2	8	1983	21	1	13	0	1	-9
11	114	114	11	114	114	1	11460	5	25	2005	5	8	8	14	1	1	5	1994	11	1	2	1	0	0
5	18	18	5	18	18	1	10616	4	23	2005	1	0	1	2	-9	1	11	1957	47	1	10	0	1	-9
5	18	18	5	18	18	1	10616	4	23	2005	2	1	0	3	-9	2	9	1963	41	1	13	0	0	0
5	18	18	5	18	18	1	10616	4	23	2005	3	4	4	34	-9	1	7	1983	21	1	14	1	0	0
5	18	18	5	18	18	1	10616	4	23	2005	4	4	4	6	-9	1	7	1984	20	1	15	0	1	-9
5	18	18	5	18	18	1	10616	4	23	2005	5	5	5	7	-9	2	8	1992	12	1	6	1	0	0
4	151	151	4	2537	151	12	10593	3	20	2005	1	0	1	2	-9	1	5	1962	42	1	11	0	1	-9
4	151	151	4	2537	151	12	10593	3	20	2005	2	1	0	3	-9	2	11	1961	43	1	8	0	1	-9
4	151	151	4	2537	151	12	10593	3	20	2005	3	5	5	7	-9	2	2	1986	19	1	11	0	1	-9
4	151	151	4	2537	151	12	10593	3	20	2005	4	4	4	6	-9	1	8	1990	14	1	6	1	0	0
4	151	151	4	2537	151	12	10593	3	20	2005	5	5	5	7	-9	2	6	1995	9	1	3	0	0	0
4	151	151	4	2537	151	12	10593	3	20	2005	6	4	4	6	0	1	10	1981	23	1	8	0	0	0
4	151	151	4	2537	151	12	10593	3	20	2005	7	8	8	15	0	1	6	2003	1	1	-9	-9	-9	-9
4	151	151	4	2537	151	12	10593	3	20	2005	8	15	26	14	0	1	6	1989	15	1	6	0	0	0
4	151	151	4	2537	151	12	10593	3	20	2005	9	16	27	14	0	2	8	1991	13	1	5	0	0	0
4	151	151	4	2537	151	12	10593	3	20	2005	10	15	26	14	0	1	12	1993	11	1	4	0	0	0
4	151	151	4	2537	151	12	10593	3	20	2005	11	7	22	13	0	2	3	1956	49	1	10	0	0	0
5	20	20	5	3440	20	1	10618	4	26	2005	1	0	0	3	-9	2	10	1960	44	1	6	0	0	0
5	20	20	5	3440	20	1	10618	4	26	2005	2	5	5	7	-9	2	7	1982	22	1	13	0	1	-9
5	20	20	5	3440	20	1	10618	4	26	2005	3	4	4	34	-9	1	9	1983	21	1	11	0	0	1
5	20	20	5	3440	20	1	10618	4	26	2005	4	5	5	7	-9	2	10	1985	19	1	11	0	1	-9
11	25	25	11	2486	25	1	11390	5	27	2005	1	0	1	2	-9	1	9	1947	57	1	5	0	1	-9
11	25	25	11	2486	25	1	11390	5	27	2005	2	1	0	3	-9	2	8	1949	55	1	3	0	0	0
11	25	25	11	2486	25	1	11390	5	27	2005	3	4	4	6	-9	1	5	1980	25	1	4	0	1	-9
11	25	25	11	2486	25	1	11390	5	27	2005	4	4	4	34	-9	1	5	1983	22	1	9	0	1	-9
11	25	25	11	2486	25	1	11390	5	27	2005	5	4	4	6	-9	1	10	1985	19	1	10	1	1	-9
6	45	45	6	45	45	1	10652	4	21	2005	2	4	4	6	-9	1	8	1980	24	1	15	0	1	-9
11	78	78	11	78	78	1	11430	5	18	2005	2	1	0	3	-9	2	2	1954	51	1	6	0	1	-9
11	78	78	11	78	78	1	11430	5	18	2005	3	4	4	6	-9	1	7	1976	28	1	11	0	1	-9
11	78	78	11	78	78	1	11430	5	18	2005	4	4	4	6	-9	1	7	1981	23	1	5	0	1	-9
11	78	78	11	78	78	1	11430	5	18	2005	5	4	4	34	-9	1	10	1983	21	1	8	0	1	-9
11	78	78	11	78	78	1	11430	5	18	2005	6	4	4	6	-9	1	12	1985	19	1	8	0	1	-9
11	78	78	11	78	78	1	11430	5	18	2005	7	4	4	6	-9	1	6	1988	16	1	8	0	0	0
